,Frame_ID,Global_X,Global_Y,v_size,v_Vel,v_Acc,Movement,Space_Headway,Time_Headway
114980,1867,6452402.986,1874303.689,135.0,34.89,0.0,1,70.87,2.03
114981,1868,6452403.67,1874300.268,135.0,34.89,0.0,1,70.52,2.02
114982,1869,6452404.354,1874296.846,135.0,34.89,0.0,1,70.17,2.01
114983,1870,6452405.039,1874293.424,135.0,34.89,0.0,1,69.82,2.0
114984,1871,6452405.723,1874290.002,135.0,34.89,0.0,1,69.49,1.99
114985,1872,6452406.407,1874286.58,135.0,34.89,0.0,1,69.17,1.98
114986,1873,6452407.091,1874283.158,135.0,39.72,11.76,1,68.62,1.73
114987,1874,6452407.775,1874279.737,135.0,50.8,10.76,1,67.04,1.32
114988,1875,6452408.459,1874276.315,135.0,51.34,0.0,1,64.91,1.26
114989,1876,6452409.143,1874272.893,135.0,51.31,0.0,1,62.44,1.22
114990,1877,6452409.828,1874269.471,135.0,50.38,0.0,1,60.34,1.2
114991,1878,6452410.512,1874266.049,135.0,39.5,0.0,1,58.8,1.49
114992,1879,6452411.196,1874262.627,135.0,34.89,0.0,1,58.33,1.67
114993,1880,6452411.88,1874259.206,135.0,34.89,0.0,1,58.09,1.67
114994,1881,6452412.564,1874255.784,135.0,34.9,0.03,1,57.86,1.66
114995,1882,6452413.248,1874252.362,135.0,34.9,0.18,1,57.64,1.65
114996,1883,6452413.932,1874248.94,135.0,34.91,0.3,1,57.45,1.65
114997,1884,6452414.617,1874245.518,135.0,34.9,-0.68,1,57.21,1.64
114998,1885,6452415.319,1874242.098,135.0,34.88,-3.52,1,56.83,1.63
114999,1886,6452416.004,1874238.677,135.0,34.82,-7.16,1,56.39,1.62
115000,1887,6452416.594,1874235.246,135.0,34.78,-8.89,1,56.0,1.61
115001,1888,6452417.062,1874231.802,135.0,34.74,-7.14,1,55.73,1.6
115002,1889,6452417.436,1874228.349,135.0,34.73,-3.49,1,55.5,1.6
115003,1890,6452417.793,1874224.894,135.0,34.73,-0.66,1,55.24,1.59
115004,1891,6452418.167,1874221.441,135.0,34.74,0.29,1,55.02,1.58
115005,1892,6452418.542,1874217.988,135.0,34.73,0.16,1,54.83,1.58
115006,1893,6452418.916,1874214.535,135.0,34.73,0.0,1,162.37,4.68
115007,1894,6452419.291,1874211.082,135.0,34.73,0.0,1,164.01,4.72
115008,1895,6452419.666,1874207.629,135.0,34.73,0.0,1,165.35,4.76
115009,1896,6452420.04,1874204.176,135.0,34.73,0.0,1,166.32,4.79
115010,1897,6452420.415,1874200.723,135.0,34.71,-0.17,1,166.46,4.8
