,Frame_ID,Global_X,Global_Y,v_size,v_Vel,v_Acc,Movement,Space_Headway,Time_Headway
66562,938,6452413.55,1874297.489,134.68,52.07,0.0,1,218.89,4.2
66563,939,6452414.837,1874291.805,134.68,52.07,0.0,1,217.86,4.18
66564,940,6452416.124,1874286.121,134.68,52.07,0.0,1,216.89,4.17
66565,941,6452417.41,1874280.437,134.68,52.07,0.0,1,216.01,4.15
66566,942,6452418.697,1874274.753,134.68,52.07,0.0,1,209.43,4.02
66567,943,6452419.984,1874269.069,134.68,52.07,0.0,1,210.34,4.04
66568,944,6452421.27,1874263.385,134.68,52.93,0.0,1,209.63,3.96
66569,945,6452422.557,1874257.701,134.68,53.23,-2.83,1,209.94,3.94
66570,946,6452423.881,1874251.995,134.68,53.09,-9.14,1,210.03,3.96
66571,947,6452425.117,1874246.31,134.68,52.82,-13.98,1,209.88,3.97
66572,948,6452426.157,1874240.754,134.68,52.5,-15.26,1,209.25,3.99
66573,949,6452427.062,1874235.32,134.68,52.21,-13.98,1,208.71,4.0
66574,950,6452427.77,1874230.015,134.68,52.02,-9.16,1,208.27,4.0
66575,951,6452428.391,1874224.731,134.68,51.93,-2.81,1,207.88,4.0
66576,952,6452429.049,1874219.425,134.68,51.91,0.41,1,207.48,4.0
66577,953,6452429.708,1874214.119,134.68,51.91,0.46,1,206.95,3.99
66578,954,6452430.366,1874208.813,134.68,51.92,0.68,1,206.29,3.97
66579,955,6452431.024,1874203.507,134.68,51.9,6.39,1,205.53,3.96
66580,956,6452431.719,1874198.27,134.68,51.81,6.65,1,204.51,3.95
66581,957,6452432.328,1874192.758,134.68,51.63,0.0,1,203.22,3.94
66582,958,6452432.742,1874186.994,134.68,51.42,0.0,1,202.4,3.94
66583,959,6452433.021,1874180.978,134.68,51.31,0.0,1,201.61,3.93
66584,960,6452433.105,1874174.708,134.68,51.31,13.05,1,200.92,3.92
66585,961,6452433.102,1874168.167,134.68,51.34,-10.59,1,199.8,3.89
66586,962,6452433.138,1874161.842,134.68,51.35,-11.2,1,198.81,3.87
66587,963,6452433.2,1874156.311,134.68,51.36,-10.18,1,197.47,3.84
66588,964,6452433.201,1874151.179,134.68,51.41,-3.07,1,196.63,3.82
66589,965,6452433.024,1874146.374,134.68,51.5,15.59,1,196.37,3.81
66590,966,6452432.74,1874141.281,134.68,51.62,15.84,1,195.95,3.8
66591,967,6452432.256,1874135.907,134.68,51.71,12.36,1,195.53,3.78
66592,968,6452431.772,1874129.772,134.68,51.75,9.71,1,194.94,3.77
66593,969,6452431.354,1874123.796,134.68,51.73,-11.44,1,194.01,3.75
66594,970,6452430.965,1874118.032,134.68,51.76,-10.19,1,193.39,3.74
66595,971,6452430.582,1874112.409,134.68,51.9,0.0,1,192.9,3.72
66596,972,6452430.193,1874106.74,134.68,52.16,11.54,1,192.64,3.69
66597,973,6452429.804,1874101.072,134.68,52.46,15.57,1,192.3,3.67
66598,974,6452429.415,1874095.404,134.68,52.68,7.77,1,191.7,3.64
66599,975,6452429.026,1874089.736,134.68,52.72,-2.25,1,190.88,3.62
66600,976,6452428.598,1874084.042,134.68,52.61,-7.44,1,189.94,3.61
66601,977,6452428.244,1874078.396,134.68,52.45,-11.6,1,189.25,3.61
66602,978,6452428.046,1874072.839,134.68,52.29,-10.72,1,188.75,3.61
66603,979,6452427.938,1874067.406,134.68,52.21,-7.18,1,188.58,3.61
66604,980,6452427.811,1874062.057,134.68,52.21,11.36,1,188.25,3.61
66605,981,6452427.563,1874056.723,134.68,52.12,7.09,1,187.18,3.59
66606,982,6452427.288,1874051.41,134.68,51.84,0.0,1,185.58,3.58
66607,983,6452426.967,1874046.028,134.68,51.52,-15.84,1,183.66,3.56
66608,984,6452426.515,1874040.631,134.68,51.35,-15.84,1,181.97,3.54
66609,985,6452426.054,1874035.266,134.68,51.3,-12.45,1,180.54,3.52
66610,986,6452425.601,1874029.858,134.68,51.3,3.88,1,179.8,3.5
66611,987,6452425.101,1874024.503,134.68,51.31,5.05,1,179.24,3.49
66612,988,6452424.521,1874019.168,134.68,51.32,4.48,1,178.72,3.48
66613,989,6452423.885,1874013.822,134.68,51.34,4.59,1,178.14,3.47
66614,990,6452423.259,1874008.468,134.68,51.36,6.36,1,177.52,3.46
66615,991,6452422.577,1874003.065,134.68,51.4,7.18,1,176.94,3.44
66616,992,6452421.745,1873997.724,134.68,51.45,14.07,1,176.43,3.43
66617,993,6452420.853,1873992.492,134.68,51.46,10.68,1,175.31,3.41
66618,994,6452419.988,1873987.267,134.68,51.35,0.0,1,173.97,3.39
66619,995,6452419.125,1873982.03,134.68,51.31,0.0,1,172.4,3.36
66620,996,6452418.262,1873976.794,134.68,51.49,0.0,1,171.15,3.32
66621,997,6452417.399,1873971.559,134.68,51.77,0.0,1,170.16,3.29
66622,998,6452416.536,1873966.324,134.68,51.87,-1.76,1,170.46,3.29
66623,999,6452415.703,1873961.083,134.68,51.81,-6.46,1,171.11,3.3
66624,1000,6452414.824,1873955.85,134.68,51.69,-11.2,1,172.07,3.33
66625,1001,6452413.763,1873950.662,134.68,51.55,-11.2,1,172.76,3.35
66626,1002,6452412.592,1873945.529,134.68,51.44,-11.2,1,173.22,3.37
66627,1003,6452411.238,1873940.44,134.68,51.38,-6.48,1,173.06,3.37
