,Frame_ID,Global_X,Global_Y,v_size,v_Vel,v_Acc,Movement,Space_Headway,Time_Headway
124929,2003,6452422.873,1874272.173,124.32,48.45,0.0,1,67.98,1.4
124930,2004,6452423.587,1874267.376,124.32,48.45,0.0,1,67.21,1.39
124931,2005,6452424.301,1874262.581,124.32,48.45,0.0,1,66.48,1.37
124932,2006,6452425.014,1874257.787,124.32,48.45,0.0,1,65.88,1.36
124933,2007,6452425.727,1874252.994,124.32,48.45,0.0,1,65.43,1.35
124934,2008,6452426.44,1874248.202,124.32,48.45,0.16,1,65.12,1.34
124935,2009,6452427.152,1874243.412,124.32,48.47,0.4,1,65.04,1.34
124936,2010,6452427.864,1874238.623,124.32,48.4,-1.33,1,64.72,1.34
124937,2011,6452428.598,1874233.813,124.32,48.06,-6.15,1,64.19,1.34
124938,2012,6452429.31,1874229.026,124.32,47.34,-12.15,1,63.5,1.34
124939,2013,6452429.902,1874224.365,124.32,46.3,-15.02,1,62.59,1.35
124940,2014,6452430.367,1874219.827,124.32,45.27,-12.13,1,61.99,1.37
124941,2015,6452430.712,1874215.416,124.32,44.57,-6.13,1,61.68,1.38
124942,2016,6452431.036,1874211.026,124.32,44.25,-1.32,1,61.59,1.39
124943,2017,6452431.382,1874206.616,124.32,44.17,0.32,1,61.72,1.4
124944,2018,6452431.727,1874202.206,124.32,44.18,0.25,1,61.93,1.4
124945,2019,6452432.072,1874197.797,124.32,44.42,3.59,1,62.12,1.4
124946,2020,6452432.42,1874193.434,124.32,45.06,8.85,1,62.29,1.38
124947,2021,6452432.765,1874188.939,124.32,46.17,7.32,1,62.33,1.35
124948,2022,6452433.094,1874184.234,124.32,47.73,0.0,1,62.21,1.3
124949,2023,6452433.401,1874179.364,124.32,49.38,4.56,1,61.97,1.25
124950,2024,6452433.692,1874174.285,124.32,50.67,9.65,1,61.51,1.21
124951,2025,6452433.98,1874169.072,124.32,50.97,-3.5,1,60.68,1.19
124952,2026,6452434.272,1874163.905,124.32,49.66,-11.2,1,59.89,1.21
124953,2027,6452434.58,1874158.824,124.32,46.89,-11.43,1,59.42,1.27
124954,2028,6452434.879,1874154.403,124.32,43.58,-13.05,1,59.35,1.36
124955,2029,6452435.066,1874150.298,124.32,41.02,-3.04,1,59.61,1.45
124956,2030,6452435.121,1874146.533,124.32,40.36,12.09,1,60.17,1.49
124957,2031,6452435.049,1874142.563,124.32,41.59,15.84,1,60.61,1.46
124958,2032,6452434.84,1874138.428,124.32,43.42,15.74,1,60.87,1.4
124959,2033,6452434.518,1874133.661,124.32,44.69,9.07,1,60.96,1.36
124960,2034,6452434.119,1874129.147,124.32,45.0,-2.97,1,60.92,1.35
124961,2035,6452433.706,1874124.762,124.32,44.68,-4.01,1,60.98,1.36
124962,2036,6452433.308,1874120.333,124.32,44.13,-5.06,1,61.6,1.4
124963,2037,6452432.911,1874115.905,124.32,43.44,-7.83,1,62.49,1.44
124964,2038,6452432.513,1874111.478,124.32,42.94,8.77,1,63.77,1.49
124965,2039,6452432.116,1874107.052,124.32,42.64,10.87,1,64.77,1.52
124966,2040,6452431.697,1874102.575,124.32,42.33,3.14,1,65.49,1.55
124967,2041,6452431.299,1874098.268,124.32,41.6,-13.39,1,65.71,1.58
124968,2042,6452431.013,1874094.181,124.32,39.99,-15.84,1,65.88,1.65
124969,2043,6452430.858,1874090.281,124.32,38.1,-15.5,1,66.08,1.73
124970,2044,6452430.815,1874086.602,124.32,36.69,-12.1,1,66.38,1.81
124971,2045,6452430.792,1874083.091,124.32,35.87,-4.55,1,66.84,1.86
124972,2046,6452430.749,1874079.53,124.32,35.59,0.15,1,67.35,1.89
124973,2047,6452430.705,1874075.969,124.32,35.56,0.25,1,67.84,1.91
124974,2048,6452430.662,1874072.408,124.32,35.56,-0.36,1,68.3,1.92
124975,2049,6452430.618,1874068.847,124.32,35.69,2.16,1,68.79,1.93
124976,2050,6452430.571,1874065.319,124.32,36.19,7.27,1,69.33,1.92
124977,2051,6452430.556,1874061.732,124.32,37.16,12.29,1,69.93,1.88
124978,2052,6452430.511,1874057.947,124.32,40.54,12.34,1,70.51,1.74
124979,2053,6452430.377,1874054.024,124.32,46.55,9.62,1,71.09,1.53
124980,2054,6452430.152,1874049.915,124.32,50.71,0.0,1,71.64,1.41
124981,2055,6452429.882,1874045.723,124.32,50.92,-15.84,1,72.17,1.42
124982,2056,6452429.633,1874041.586,124.32,47.44,-15.84,1,72.66,1.53
124983,2057,6452429.438,1874037.625,124.32,42.53,-10.38,1,73.13,1.72
124984,2058,6452429.248,1874033.601,124.32,40.38,-4.75,1,73.61,1.82
124985,2059,6452428.993,1874029.514,124.32,40.41,-5.88,1,74.06,1.83
124986,2060,6452428.625,1874025.528,124.32,40.56,3.21,1,74.36,1.83
124987,2061,6452428.209,1874021.499,124.32,40.87,4.48,1,74.52,1.82
124988,2062,6452427.853,1874017.439,124.32,41.27,4.43,1,74.46,1.8
124989,2063,6452427.558,1874013.25,124.32,41.42,5.13,1,74.19,1.79
124990,2064,6452427.19,1874009.034,124.32,41.21,8.87,1,73.79,1.79
124991,2065,6452426.679,1874005.0,124.32,40.81,8.94,1,73.44,1.8
124992,2066,6452426.033,1874001.043,124.32,40.49,6.23,1,73.18,1.81
