,Frame_ID,Global_X,Global_Y,v_size,v_Vel,v_Acc,Movement,Space_Headway,Time_Headway
102236,1763,6452415.618,1874294.622,138.38,46.64,0.0,1,47.66,1.02
102237,1764,6452416.555,1874291.382,138.38,46.64,0.0,1,47.58,1.02
102238,1765,6452417.492,1874288.143,138.38,46.64,0.0,1,47.63,1.02
102239,1766,6452418.429,1874284.904,138.38,46.64,0.0,1,47.81,1.03
102240,1767,6452419.366,1874281.664,138.38,46.64,0.0,1,48.04,1.03
102241,1768,6452420.303,1874278.425,138.38,46.64,15.84,1,46.49,1.0
102242,1769,6452421.241,1874275.186,138.38,46.31,0.0,1,45.43,0.98
102243,1770,6452422.178,1874271.946,138.38,41.91,0.0,1,44.7,1.07
102244,1771,6452423.139,1874268.72,138.38,36.21,-4.98,1,44.29,1.22
102245,1772,6452424.077,1874265.481,138.38,33.98,-7.28,1,44.58,1.31
102246,1773,6452424.87,1874262.175,138.38,34.29,-8.93,1,44.85,1.31
102247,1774,6452425.55,1874258.783,138.38,34.63,-7.29,1,45.04,1.3
102248,1775,6452426.085,1874255.324,138.38,34.89,-3.89,1,45.16,1.29
102249,1776,6452426.597,1874251.852,138.38,35.01,-0.91,1,45.26,1.29
102250,1777,6452427.133,1874248.393,138.38,35.02,0.34,1,45.37,1.3
102251,1778,6452427.669,1874244.934,138.38,34.99,-0.19,1,45.48,1.3
102252,1779,6452428.205,1874241.475,138.38,34.97,-0.27,1,45.6,1.3
102253,1780,6452428.741,1874238.017,138.38,35.0,0.62,1,45.71,1.31
102254,1781,6452429.277,1874234.575,138.38,35.21,3.24,1,45.81,1.3
102255,1782,6452429.813,1874231.116,138.38,35.69,6.62,1,45.98,1.29
102256,1783,6452430.348,1874227.572,138.38,36.39,8.24,1,46.25,1.27
102257,1784,6452430.88,1874223.915,138.38,37.11,6.63,1,46.58,1.26
102258,1785,6452431.411,1874220.172,138.38,37.59,3.24,1,47.02,1.25
102259,1786,6452431.941,1874216.413,138.38,37.8,0.61,1,47.61,1.26
102260,1787,6452432.472,1874212.671,138.38,37.82,-0.27,1,48.34,1.28
102261,1788,6452433.003,1874208.929,138.38,37.79,-0.51,1,48.75,1.29
102262,1789,6452433.533,1874205.186,138.38,37.51,-4.19,1,48.95,1.3
102263,1790,6452434.064,1874201.444,138.38,36.75,-10.74,1,48.97,1.33
102264,1791,6452434.592,1874197.745,138.38,35.82,-10.42,1,48.8,1.36
102265,1792,6452435.179,1874194.403,138.38,35.5,-7.27,1,49.13,1.38
102266,1793,6452435.634,1874191.107,138.38,36.02,0.0,1,49.59,1.38
102267,1794,6452435.96,1874187.37,138.38,36.92,0.0,1,50.17,1.36
102268,1795,6452436.098,1874183.516,138.38,37.6,-9.88,1,50.79,1.35
102269,1796,6452436.24,1874179.877,138.38,37.66,-9.29,1,51.63,1.37
102270,1797,6452436.639,1874176.141,138.38,37.64,11.42,1,52.54,1.4
102271,1798,6452436.742,1874172.342,138.38,38.21,13.76,1,53.47,1.4
102272,1799,6452436.613,1874168.643,138.38,38.94,12.37,1,54.17,1.39
102273,1800,6452436.29,1874164.532,138.38,38.98,8.52,1,54.64,1.4
102274,1801,6452435.597,1874160.483,138.38,38.05,-12.5,1,55.14,1.45
102275,1802,6452435.212,1874156.877,138.38,36.22,-15.84,1,55.83,1.54
102276,1803,6452434.96,1874153.386,138.38,34.53,-15.84,1,56.74,1.64
102277,1804,6452434.979,1874150.06,138.38,34.05,0.63,1,57.86,1.7
102278,1805,6452434.978,1874146.862,138.38,35.11,13.25,1,58.73,1.67
102279,1806,6452434.796,1874143.309,138.38,37.59,14.31,1,59.27,1.58
102280,1807,6452434.528,1874139.482,138.38,40.6,12.22,1,59.55,1.47
102281,1808,6452434.252,1874135.065,138.38,43.02,11.27,1,59.6,1.39
102282,1809,6452433.991,1874130.592,138.38,44.35,6.13,1,59.46,1.34
102283,1810,6452433.73,1874126.112,138.38,44.65,-1.27,1,59.22,1.33
102284,1811,6452433.469,1874121.641,138.38,44.42,-3.47,1,59.0,1.33
102285,1812,6452433.208,1874117.215,138.38,43.76,-8.78,1,59.32,1.36
102286,1813,6452432.949,1874112.847,138.38,42.73,-5.68,1,60.01,1.4
102287,1814,6452432.687,1874108.525,138.38,42.03,8.27,1,61.16,1.46
102288,1815,6452432.428,1874104.211,138.38,41.97,11.44,1,62.16,1.48
102289,1816,6452432.179,1874099.879,138.38,42.5,9.65,1,62.92,1.48
102290,1817,6452431.944,1874095.538,138.38,43.22,5.18,1,63.05,1.46
102291,1818,6452431.72,1874091.188,138.38,43.54,0.08,1,63.06,1.45
102292,1819,6452431.498,1874086.836,138.38,43.55,-0.07,1,63.13,1.45
102293,1820,6452431.274,1874082.486,138.38,43.56,-0.04,1,63.23,1.45
102294,1821,6452431.05,1874078.137,138.38,43.55,0.0,1,63.34,1.45
102295,1822,6452430.827,1874073.787,138.38,43.55,0.05,1,63.43,1.46
102296,1823,6452430.603,1874069.438,138.38,43.55,-0.08,1,63.5,1.46
102297,1824,6452430.377,1874065.087,138.38,43.53,-0.42,1,63.56,1.46
102298,1825,6452430.153,1874060.738,138.38,45.57,11.2,1,63.59,1.4
102299,1826,6452429.938,1874056.395,138.38,50.26,8.0,1,63.09,1.26
