,Frame_ID,Global_X,Global_Y,v_size,v_Vel,v_Acc,Movement,Space_Headway,Time_Headway
2970,47,6452403.229,1874246.814,140.0,52.19,0.0,1,78.12,1.5
2971,48,6452404.084,1874239.584,140.0,52.19,0.0,1,77.78,1.49
2972,49,6452405.099,1874233.342,140.0,52.19,0.0,1,78.78,1.51
2973,50,6452406.114,1874227.099,140.0,52.19,0.0,1,80.08,1.53
2974,51,6452407.129,1874220.857,140.0,52.19,0.0,1,81.42,1.56
2975,52,6452408.04,1874214.66,140.0,52.19,0.0,1,82.46,1.58
2976,53,6452408.768,1874208.054,140.0,51.93,0.0,1,83.05,1.6
2977,54,6452409.299,1874201.213,140.0,51.69,-10.62,1,82.96,1.6
2978,55,6452409.683,1874194.04,140.0,51.51,-15.84,1,82.47,1.6
2979,56,6452409.839,1874186.869,140.0,51.39,-15.84,1,81.89,1.59
2980,57,6452410.056,1874180.002,140.0,51.32,0.0,1,81.13,1.58
2981,58,6452410.55,1874173.371,140.0,51.3,15.84,1,80.24,1.56
2982,59,6452410.742,1874166.038,140.0,51.33,15.84,1,79.37,1.55
2983,60,6452410.79,1874158.42,140.0,51.4,15.35,1,78.21,1.52
2984,61,6452410.553,1874150.453,140.0,51.42,-8.87,1,76.69,1.49
2985,62,6452410.51,1874142.695,140.0,51.37,-15.84,1,75.62,1.47
2986,63,6452410.573,1874135.197,140.0,51.32,-15.84,1,75.82,1.48
2987,64,6452410.95,1874128.396,140.0,51.3,-13.99,1,76.94,1.5
2988,65,6452411.294,1874121.675,140.0,51.3,-11.19,1,79.0,1.54
2989,66,6452411.61,1874115.47,140.0,51.3,0.0,1,81.36,1.59
2990,67,6452411.882,1874110.098,140.0,51.37,0.0,1,83.52,1.63
2991,68,6452412.008,1874104.505,140.0,51.64,15.84,1,85.03,1.65
2992,69,6452412.001,1874098.053,140.0,52.16,15.84,1,85.52,1.64
2993,70,6452411.869,1874091.352,140.0,52.71,15.84,1,85.35,1.62
2994,71,6452411.548,1874083.746,140.0,52.97,8.06,1,84.93,1.6
2995,72,6452411.248,1874075.917,140.0,52.98,-11.86,1,85.23,1.61
2996,73,6452411.034,1874068.899,140.0,53.0,11.38,1,86.38,1.63
2997,74,6452410.775,1874062.426,140.0,52.96,11.13,1,87.02,1.64
2998,75,6452410.439,1874055.99,140.0,52.53,0.0,1,87.01,1.66
2999,76,6452410.043,1874049.549,140.0,51.92,-15.84,1,86.17,1.66
3000,77,6452409.718,1874043.144,140.0,51.52,-15.84,1,84.71,1.64
3001,78,6452409.179,1874036.864,140.0,51.41,-8.53,1,83.24,1.62
3002,79,6452408.32,1874030.758,140.0,51.54,12.11,1,82.66,1.6
3003,80,6452407.141,1874024.708,140.0,51.88,15.84,1,82.05,1.58
3004,81,6452405.706,1874018.349,140.0,52.19,15.84,1,81.24,1.56
3005,82,6452403.887,1874011.793,140.0,52.32,11.2,1,80.39,1.54
3006,83,6452402.264,1874005.023,140.0,52.26,6.98,1,79.05,1.51
3007,84,6452400.796,1873998.262,140.0,51.97,0.0,1,76.7,1.48
3008,85,6452399.419,1873991.715,140.0,51.53,0.0,1,74.07,1.44
