,Frame_ID,Global_X,Global_Y,v_size,v_Vel,v_Acc,Movement,Space_Headway,Time_Headway
93178,1601,6451942.133,1872840.882,105.0,24.41,0.0,1,55.91,2.29
93234,1594,6451934.788,1872825.453,105.0,24.41,0.0,1,57.24,2.34
93235,1595,6451935.837,1872827.658,105.0,24.41,0.0,1,57.09,2.34
93236,1596,6451936.887,1872829.862,105.0,24.41,0.0,1,56.9,2.33
93237,1597,6451937.936,1872832.066,105.0,24.41,0.0,1,56.7,2.32
93238,1598,6451938.985,1872834.27,105.0,24.41,0.0,1,56.5,2.31
93239,1599,6451940.035,1872836.474,105.0,24.41,0.0,1,56.3,2.31
93240,1600,6451941.084,1872838.678,105.0,24.41,0.0,1,56.11,2.3
93241,1602,6451943.183,1872843.086,105.0,24.27,-2.3,1,55.7,2.29
93242,1603,6451944.232,1872845.29,105.0,23.81,-6.37,1,55.5,2.33
93243,1604,6451945.281,1872847.494,105.0,23.28,-5.7,1,55.4,2.38
93244,1605,6451946.331,1872849.698,105.0,23.07,2.42,1,55.39,2.4
93245,1606,6451947.38,1872851.902,105.0,23.31,6.36,1,55.38,2.38
93246,1607,6451948.429,1872854.106,105.0,23.84,6.16,1,55.27,2.32
93247,1608,6451949.479,1872856.31,105.0,24.28,2.06,1,55.03,2.27
93248,1609,6451950.528,1872858.514,105.0,24.4,-0.03,1,54.75,2.24
93249,1610,6451951.578,1872860.718,105.0,24.42,0.2,1,54.48,2.23
93250,1611,6451952.627,1872862.922,105.0,24.44,0.36,1,54.2,2.22
93251,1612,6451953.673,1872865.124,105.0,24.42,-0.5,1,53.85,2.21
93252,1613,6451954.735,1872867.354,105.0,24.22,-3.0,1,53.44,2.21
93253,1614,6451955.79,1872869.544,105.0,23.8,-5.59,1,53.06,2.23
93254,1615,6451956.828,1872871.663,105.0,23.27,-5.68,1,52.82,2.27
93255,1616,6451957.839,1872873.699,105.0,22.81,-3.77,1,52.71,2.31
93256,1617,6451958.832,1872875.695,105.0,22.46,-2.68,1,52.59,2.34
93257,1618,6451959.842,1872877.733,105.0,22.17,-2.94,1,52.41,2.36
93258,1619,6451960.819,1872879.701,105.0,21.92,-2.65,1,52.2,2.38
