,Frame_ID,Global_X,Global_Y,v_size,v_Vel,v_Acc,Movement,Space_Headway,Time_Headway
15490,221,6451977.47,1872834.416,90.45,25.53,0.0,3,0.0,0.0
15491,222,6451976.77,1872836.847,90.45,25.53,0.0,3,0.0,0.0
15492,223,6451976.415,1872839.401,90.45,25.53,0.0,3,0.0,0.0
15493,224,6451976.121,1872841.955,90.45,25.53,0.0,3,0.0,0.0
15494,225,6451975.888,1872844.509,90.45,25.53,0.0,3,0.0,0.0
15495,226,6451975.717,1872847.061,90.45,25.53,-5.23,3,0.0,0.0
15496,227,6451975.605,1872849.609,90.45,25.45,-5.62,3,0.0,0.0
15497,228,6451975.554,1872852.152,90.45,25.39,-7.67,3,0.0,0.0
15498,229,6451975.539,1872854.686,90.45,25.38,-10.11,3,0.0,0.0
15499,230,6451975.671,1872857.216,90.45,25.48,-8.94,3,0.0,0.0
15500,231,6451976.007,1872859.752,90.45,25.73,-8.35,3,0.0,0.0
15501,232,6451976.545,1872862.294,90.45,26.08,-9.06,3,0.0,0.0
15502,233,6451977.282,1872864.829,90.45,26.42,-10.26,3,0.0,0.0
15503,234,6451978.231,1872867.339,90.45,26.67,-11.03,3,0.0,0.0
15504,235,6451979.28,1872869.818,90.45,26.78,7.77,1,40.67,1.52
15505,236,6451980.364,1872872.269,90.45,26.75,5.89,1,40.79,1.52
15506,237,6451981.499,1872874.69,90.45,26.66,5.7,1,40.96,1.54
15507,238,6451982.685,1872877.08,90.45,26.73,4.94,1,41.19,1.54
15508,239,6451983.92,1872879.397,90.45,27.21,7.3,1,41.44,1.52
15509,240,6451985.205,1872881.755,90.45,28.17,11.12,1,41.59,1.48
15510,241,6451986.53,1872884.328,90.45,29.5,10.55,1,41.58,1.41
15511,242,6451987.879,1872887.029,90.45,30.85,10.4,1,41.45,1.34
15512,243,6451989.234,1872889.925,90.45,31.84,7.11,1,41.16,1.29
15513,244,6451990.588,1872892.917,90.45,32.37,2.36,1,40.75,1.26
15514,245,6451991.94,1872895.871,90.45,32.52,-0.13,1,40.36,1.24
15515,246,6451993.293,1872898.825,90.45,32.5,-0.29,1,40.05,1.23
15516,247,6451994.645,1872901.779,90.45,32.48,0.0,1,39.89,1.23
15517,248,6451995.998,1872904.733,90.45,32.48,0.0,1,39.84,1.23
15518,249,6451997.35,1872907.687,90.45,32.48,0.0,1,39.85,1.23
15519,250,6451998.703,1872910.641,90.45,32.49,0.0,1,39.88,1.23
15520,251,6452000.055,1872913.595,90.45,32.49,0.0,1,39.87,1.23
15521,252,6452001.408,1872916.549,90.45,32.49,0.0,1,39.8,1.23
15522,253,6452002.76,1872919.503,90.45,32.48,0.0,1,39.7,1.22
15523,254,6452004.113,1872922.457,90.45,32.48,0.0,1,39.64,1.22
15524,255,6452005.465,1872925.41,90.45,32.48,0.0,1,39.7,1.22
15525,256,6452006.818,1872928.364,90.45,32.49,0.13,1,39.89,1.23
15526,257,6452008.17,1872931.318,90.45,32.5,-0.1,1,40.16,1.24
15527,258,6452009.523,1872934.272,90.45,32.43,-1.02,1,40.42,1.25
15528,259,6452010.876,1872937.242,90.45,32.32,-1.19,1,40.67,1.26
15529,260,6452012.216,1872940.17,90.45,32.28,2.36,1,40.91,1.27
15530,261,6452013.562,1872943.042,90.45,32.45,4.35,1,41.13,1.27
15531,262,6452014.981,1872945.972,90.45,32.78,4.99,1,41.29,1.26
15532,263,6452016.457,1872948.946,90.45,33.04,1.99,1,41.4,1.25
15533,264,6452017.958,1872951.957,90.45,33.03,-2.13,1,41.47,1.26
15534,265,6452019.426,1872954.915,90.45,32.81,-3.13,1,41.6,1.27
15535,266,6452020.86,1872957.805,90.45,32.6,-1.41,1,41.82,1.28
15536,267,6452022.302,1872960.711,90.45,32.5,-0.03,1,42.05,1.29
15537,268,6452023.749,1872963.627,90.45,32.41,-1.26,1,42.2,1.3
15538,269,6452025.205,1872966.561,90.45,32.2,-3.12,1,42.12,1.31
15539,270,6452026.626,1872969.424,90.45,31.94,-2.89,1,42.46,1.33
15540,271,6452028.026,1872972.247,90.45,31.81,0.0,1,42.95,1.35
15541,272,6452029.426,1872975.07,90.45,31.95,3.13,1,43.69,1.37
15542,273,6452030.847,1872977.933,90.45,32.24,3.36,1,44.11,1.37
15543,274,6452032.303,1872980.867,90.45,32.37,0.0,1,44.34,1.37
15544,275,6452033.763,1872983.809,90.45,32.17,-4.36,1,44.2,1.37
15545,276,6452035.193,1872986.69,90.45,31.68,-6.28,1,44.24,1.4
15546,277,6452036.572,1872989.47,90.45,31.16,-4.42,1,44.38,1.42
15547,278,6452037.939,1872992.226,90.45,30.95,0.0,1,44.5,1.44
15548,279,6452039.293,1872994.953,90.45,31.1,3.34,1,44.52,1.43
15549,280,6452040.681,1872997.751,90.45,31.4,3.44,1,44.59,1.42
15550,281,6452042.107,1873000.626,90.45,31.57,0.23,1,44.77,1.42
15551,282,6452043.516,1873003.464,90.45,32.5,11.15,1,45.23,1.39
15552,283,6452044.924,1873006.297,90.45,34.56,10.68,1,45.4,1.31
15553,284,6452046.27,1873009.011,90.45,35.65,6.22,1,45.28,1.27
15554,285,6452047.555,1873011.623,90.45,34.85,-12.26,1,44.89,1.29
15555,286,6452048.806,1873014.199,90.45,32.36,-11.57,1,44.7,1.38
15556,287,6452050.022,1873016.725,90.45,29.34,-11.24,1,44.7,1.52
15557,288,6452051.231,1873019.243,90.45,28.04,-0.42,1,45.11,1.61
15558,289,6452052.446,1873021.77,90.45,28.03,0.66,1,45.51,1.62
15559,290,6452053.662,1873024.297,90.45,27.77,-4.19,1,45.86,1.65
15560,291,6452054.878,1873026.824,90.45,26.74,-11.2,1,46.1,1.72
15561,292,6452056.155,1873029.338,90.45,24.83,-11.4,1,46.41,1.87
15562,293,6452057.139,1873031.384,90.45,22.65,-11.66,1,46.72,2.06
15563,294,6452058.018,1873033.275,90.45,21.44,-3.9,1,47.09,2.2
15564,295,6452058.709,1873034.949,90.45,22.21,11.09,1,47.39,2.13
15565,296,6452059.684,1873036.999,90.45,24.82,11.55,1,47.36,1.91
15566,297,6452060.793,1873039.337,90.45,28.02,11.29,1,47.15,1.68
15567,298,6452062.224,1873042.213,90.45,30.51,11.19,1,46.74,1.53
15568,299,6452063.601,1873045.118,90.45,31.8,5.41,1,46.12,1.45
15569,300,6452064.978,1873048.023,90.45,32.17,-0.44,1,45.45,1.41
15570,301,6452066.355,1873050.927,90.45,32.18,0.2,1,44.85,1.39
15571,302,6452067.732,1873053.832,90.45,31.95,-3.4,1,44.31,1.39
15572,303,6452069.12,1873056.783,90.45,31.24,-9.87,1,0.0,0.0
15573,304,6452070.498,1873059.594,90.45,29.96,-10.86,1,0.0,0.0
15574,305,6452071.817,1873062.192,90.45,28.22,-10.85,1,0.0,0.0
15575,306,6452073.061,1873064.622,90.45,26.49,-10.85,1,0.0,0.0
15576,307,6452074.246,1873066.839,90.45,25.21,-9.92,1,0.0,0.0
15577,308,6452075.421,1873068.916,90.45,24.5,-3.42,1,0.0,0.0
15578,309,6452076.607,1873071.038,90.45,24.27,0.19,1,0.0,0.0
15579,310,6452077.794,1873073.161,90.45,24.31,0.64,1,0.0,0.0
15580,311,6452078.98,1873075.284,90.45,24.34,0.09,1,0.0,0.0
15581,312,6452080.166,1873077.407,90.45,24.28,-1.27,1,0.0,0.0
15582,313,6452081.37,1873079.549,90.45,24.03,-3.59,1,0.0,0.0
15583,314,6452082.518,1873081.659,90.45,23.58,-5.76,1,0.0,0.0
15584,315,6452083.648,1873083.697,90.45,23.09,-4.7,1,0.0,0.0
15585,316,6452084.808,1873085.637,90.45,22.81,-1.2,1,0.0,0.0
15586,317,6452085.922,1873087.537,90.45,22.71,2.5,1,0.0,0.0
15587,318,6452087.073,1873089.575,90.45,22.62,9.33,1,0.0,0.0
15588,319,6452088.228,1873091.542,90.45,22.47,9.46,1,0.0,0.0
15589,320,6452089.597,1873093.285,90.45,25.84,15.84,1,0.0,0.0
15590,321,6452091.169,1873094.893,90.45,34.01,15.58,3,0.0,0.0
15591,322,6452092.934,1873096.277,90.45,39.95,12.43,3,0.0,0.0
15592,323,6452094.938,1873097.571,90.45,39.85,-11.04,3,0.0,0.0
15593,324,6452096.989,1873098.833,90.45,33.69,-11.63,3,0.0,0.0
15594,325,6452098.802,1873099.992,90.45,25.3,-13.27,3,0.0,0.0
15595,326,6452100.461,1873101.254,90.45,21.96,4.85,3,0.0,0.0
15596,327,6452101.998,1873102.706,90.45,22.62,11.26,3,0.0,0.0
15597,328,6452103.993,1873104.108,90.45,23.86,8.27,3,0.0,0.0
15598,329,6452106.318,1873104.98,90.45,25.54,0.0,3,0.0,0.0
15599,330,6452108.925,1873105.518,90.45,26.97,0.0,3,0.0,0.0
15600,331,6452111.972,1873105.611,90.45,27.41,-7.22,3,0.0,0.0
15601,332,6452114.719,1873105.593,90.45,26.76,-10.61,3,0.0,0.0
15602,333,6452117.302,1873105.889,90.45,25.71,0.0,1,0.0,0.0
15603,334,6452119.667,1873106.471,90.45,25.1,0.0,1,0.0,0.0
15604,335,6452122.074,1873107.324,90.45,25.04,1.61,1,0.0,0.0
15605,336,6452124.371,1873108.355,90.45,25.33,6.42,1,0.0,0.0
15606,337,6452126.75,1873108.967,90.45,26.07,0.0,1,0.0,0.0
15607,338,6452129.427,1873109.291,90.45,27.49,0.0,1,0.0,0.0
15608,339,6452132.245,1873109.338,90.45,29.01,1.7,1,0.0,0.0
15609,340,6452135.379,1873109.0,90.45,29.73,-4.24,1,0.0,0.0
15610,341,6452138.433,1873108.641,90.45,29.37,-10.44,1,0.0,0.0
15611,342,6452141.333,1873108.417,90.45,28.29,-11.34,1,0.0,0.0
15612,343,6452144.029,1873108.274,90.45,27.25,-8.78,1,0.0,0.0
15613,344,6452146.645,1873108.145,90.45,26.67,-2.65,1,0.0,0.0
15614,345,6452149.297,1873108.001,90.45,26.67,0.0,1,0.0,0.0
15615,346,6452151.949,1873107.857,90.45,26.67,0.0,1,0.0,0.0
15616,347,6452154.6,1873107.713,90.45,26.67,0.0,1,0.0,0.0
