,Frame_ID,Global_X,Global_Y,v_size,v_Vel,v_Acc,Movement,Space_Headway,Time_Headway
139417,2110,6452381.87,1874295.294,105.0,51.46,0.0,1,391.92,7.62
139418,2111,6452382.811,1874289.681,105.0,51.46,0.0,1,0.0,0.0
139419,2112,6452383.752,1874284.069,105.0,51.46,0.0,1,0.0,0.0
139420,2113,6452384.692,1874278.459,105.0,51.46,0.0,1,0.0,0.0
139421,2114,6452385.631,1874272.85,105.0,51.46,0.0,1,0.0,0.0
139422,2115,6452386.571,1874267.244,105.0,51.46,0.0,1,0.0,0.0
139423,2116,6452387.51,1874261.639,105.0,52.1,0.0,1,0.0,0.0
139424,2117,6452388.448,1874256.036,105.0,52.43,-0.17,1,0.0,0.0
139425,2118,6452389.386,1874250.434,105.0,52.43,-0.17,1,0.0,0.0
139426,2119,6452390.324,1874244.834,105.0,52.43,-0.18,1,0.0,0.0
139427,2120,6452391.262,1874239.236,105.0,52.43,-0.19,1,0.0,0.0
139428,2121,6452392.199,1874233.64,105.0,52.43,-0.18,1,0.0,0.0
139429,2122,6452393.136,1874228.046,105.0,52.43,-0.18,1,0.0,0.0
139430,2123,6452394.073,1874222.453,105.0,52.43,-0.17,1,0.0,0.0
139431,2124,6452395.01,1874216.862,105.0,52.43,-0.18,1,0.0,0.0
139432,2125,6452395.946,1874211.273,105.0,52.43,-0.66,1,0.0,0.0
139433,2126,6452396.883,1874205.686,105.0,52.43,0.13,1,0.0,0.0
139434,2127,6452397.819,1874200.101,105.0,52.43,-8.03,1,0.0,0.0
139435,2128,6452398.762,1874194.571,105.0,52.37,-12.2,1,0.0,0.0
139436,2129,6452399.699,1874188.859,105.0,52.19,-12.65,1,0.0,0.0
139437,2130,6452400.6,1874182.92,105.0,51.95,0.0,1,0.0,0.0
139438,2131,6452401.456,1874176.785,105.0,51.73,0.0,1,0.0,0.0
139439,2132,6452402.326,1874170.473,105.0,51.56,-12.2,1,0.0,0.0
139440,2133,6452403.047,1874164.956,105.0,51.45,-15.84,1,0.0,0.0
139441,2134,6452403.602,1874159.792,105.0,51.37,-15.84,1,0.0,0.0
139442,2135,6452404.035,1874154.944,105.0,51.32,3.53,1,0.0,0.0
139443,2136,6452404.242,1874149.762,105.0,51.31,9.87,1,0.0,0.0
139444,2137,6452404.493,1874144.173,105.0,51.3,10.67,1,0.0,0.0
139445,2138,6452404.848,1874137.707,105.0,51.3,12.17,1,126.41,2.46
139446,2139,6452405.093,1874131.421,105.0,51.32,0.0,1,125.04,2.44
139447,2140,6452405.141,1874125.41,105.0,51.37,0.0,1,123.99,2.41
139448,2141,6452405.052,1874119.688,105.0,51.46,0.0,1,123.53,2.4
139449,2142,6452404.765,1874114.24,105.0,48.44,0.0,1,124.71,2.57
139450,2143,6452404.387,1874109.115,105.0,43.8,0.0,1,126.89,2.9
139451,2144,6452404.047,1874103.916,105.0,42.75,15.84,1,0.0,0.0
139452,2145,6452403.706,1874098.717,105.0,45.26,15.84,1,0.0,0.0
139453,2146,6452403.366,1874093.518,105.0,49.42,11.55,1,0.0,0.0
139454,2147,6452403.026,1874088.319,105.0,51.75,5.94,1,0.0,0.0
139455,2148,6452402.685,1874083.12,105.0,52.1,0.0,1,0.0,0.0
139456,2149,6452402.345,1874077.922,105.0,52.1,0.0,1,0.0,0.0
139457,2150,6452402.005,1874072.723,105.0,52.1,0.0,1,0.0,0.0
139458,2151,6452401.664,1874067.524,105.0,52.1,0.0,1,0.0,0.0
139459,2152,6452401.324,1874062.326,105.0,52.48,11.23,1,0.0,0.0
139460,2153,6452400.984,1874057.127,105.0,52.38,7.07,1,0.0,0.0
139461,2154,6452400.644,1874051.929,105.0,52.0,0.0,1,0.0,0.0
139462,2155,6452400.303,1874046.73,105.0,51.58,-15.84,1,0.0,0.0
139463,2156,6452399.963,1874041.532,105.0,51.34,-15.84,1,0.0,0.0
139464,2157,6452399.623,1874036.333,105.0,51.3,-4.8,1,0.0,0.0
139465,2158,6452399.306,1874031.131,105.0,51.3,-4.93,1,0.0,0.0
139466,2159,6452398.967,1874025.932,105.0,51.3,9.39,1,0.0,0.0
139467,2160,6452398.478,1874020.756,105.0,51.31,11.14,1,0.0,0.0
139468,2161,6452397.878,1874015.607,105.0,51.35,9.41,1,0.0,0.0
139469,2162,6452397.128,1874010.481,105.0,51.38,4.9,1,0.0,0.0
139470,2163,6452396.355,1874005.36,105.0,51.44,14.69,1,0.0,0.0
139471,2164,6452395.606,1874000.235,105.0,51.49,12.33,1,0.0,0.0
139472,2165,6452394.857,1873995.112,105.0,51.39,0.0,1,0.0,0.0
139473,2166,6452394.109,1873989.989,105.0,51.3,0.0,1,0.0,0.0
139474,2167,6452393.36,1873984.867,105.0,51.44,0.0,1,0.0,0.0
139475,2168,6452392.658,1873979.711,105.0,51.68,-9.13,1,0.0,0.0
139476,2169,6452391.813,1873974.628,105.0,50.58,-13.21,1,0.0,0.0
139477,2170,6452390.754,1873969.736,105.0,49.64,-14.04,1,0.0,0.0
139478,2171,6452389.524,1873964.969,105.0,48.77,-13.2,1,0.0,0.0
139479,2172,6452388.082,1873960.393,105.0,48.21,-11.85,1,0.0,0.0
139480,2173,6452386.495,1873955.889,105.0,47.94,4.31,1,0.0,0.0
139481,2174,6452384.955,1873951.351,105.0,47.89,0.18,1,0.0,0.0
139482,2175,6452383.415,1873946.814,105.0,47.92,-0.32,1,0.0,0.0
139483,2176,6452381.876,1873942.278,105.0,47.95,0.26,1,0.0,0.0
139484,2177,6452380.336,1873937.742,105.0,47.83,-2.02,1,0.0,0.0
139485,2178,6452378.788,1873933.176,105.0,47.35,-6.95,1,0.0,0.0
139486,2179,6452377.248,1873928.666,105.0,46.41,-11.2,1,0.0,0.0
139487,2180,6452375.757,1873924.342,105.0,45.09,-11.2,1,0.0,0.0
139488,2181,6452374.328,1873920.134,105.0,43.77,-11.2,1,0.0,0.0
139489,2182,6452372.947,1873916.113,105.0,44.78,11.23,1,0.0,0.0
139490,2183,6452371.575,1873912.149,105.0,48.82,11.08,1,0.0,0.0
139491,2184,6452370.195,1873908.154,105.0,51.3,8.11,1,0.0,0.0
139492,2185,6452368.814,1873904.161,105.0,51.3,0.0,1,0.0,0.0
139493,2186,6452367.434,1873900.168,105.0,48.72,-6.56,1,0.0,0.0
139494,2187,6452366.055,1873896.177,105.0,43.94,-11.05,1,0.0,0.0
139495,2188,6452364.673,1873892.137,105.0,41.23,-11.23,1,0.0,0.0
139496,2189,6452363.294,1873888.261,105.0,39.9,-12.52,1,0.0,0.0
139497,2190,6452361.928,1873884.604,105.0,38.16,-12.84,1,0.0,0.0
139498,2191,6452360.579,1873881.129,105.0,36.43,-12.5,1,0.0,0.0
139499,2192,6452359.244,1873877.872,105.0,35.13,-9.78,1,0.0,0.0
139500,2193,6452357.911,1873874.778,105.0,34.38,-3.73,1,0.0,0.0
139501,2194,6452356.575,1873871.634,105.0,34.13,-0.1,1,0.0,0.0
139502,2195,6452355.239,1873868.49,105.0,34.14,0.59,1,0.0,0.0
139503,2196,6452353.904,1873865.346,105.0,34.2,0.37,1,0.0,0.0
139504,2197,6452352.568,1873862.202,105.0,34.14,-1.09,1,0.0,0.0
139505,2198,6452351.224,1873859.037,105.0,33.79,-5.2,1,0.0,0.0
139506,2199,6452349.888,1873855.893,105.0,33.04,-9.98,1,0.0,0.0
139507,2200,6452348.615,1873852.882,105.0,31.92,-10.24,1,0.0,0.0
139508,2201,6452347.353,1873850.038,105.0,30.74,-9.48,1,0.0,0.0
139509,2202,6452346.041,1873847.343,105.0,29.83,-5.84,1,0.0,0.0
139510,2203,6452344.725,1873844.773,105.0,29.17,-4.79,1,0.0,0.0
139511,2204,6452343.385,1873842.168,105.0,28.53,-6.48,1,0.0,0.0
139512,2205,6452342.079,1873839.611,105.0,27.72,-8.8,1,0.0,0.0
139513,2206,6452340.792,1873837.23,105.0,26.72,-5.62,1,0.0,0.0
139514,2207,6452339.42,1873834.999,105.0,25.79,4.3,1,0.0,0.0
139515,2208,6452337.988,1873832.945,105.0,25.2,7.07,1,0.0,0.0
139516,2209,6452336.462,1873830.995,105.0,24.93,4.64,1,0.0,0.0
139517,2210,6452334.881,1873829.074,105.0,24.85,1.47,1,0.0,0.0
139518,2211,6452333.328,1873827.132,105.0,31.37,13.72,3,0.0,0.0
139519,2212,6452331.775,1873825.192,105.0,46.6,14.76,3,0.0,0.0
139520,2213,6452330.224,1873823.253,105.0,51.95,9.14,3,0.0,0.0
139521,2214,6452328.672,1873821.316,105.0,51.79,-15.84,3,0.0,0.0
139522,2215,6452327.163,1873819.317,105.0,46.17,-15.84,3,0.0,0.0
139523,2216,6452325.544,1873817.556,105.0,30.43,-2.66,3,0.0,0.0
