,Frame_ID,Global_X,Global_Y,v_size,v_Vel,v_Acc,Movement,Space_Headway,Time_Headway
14175,206,6451976.902,1872837.21,92.46,26.27,0.0,3,0.0,0.0
14176,207,6451976.304,1872839.756,92.46,26.27,0.0,3,0.0,0.0
14177,208,6451975.916,1872842.362,92.46,26.27,0.0,3,0.0,0.0
14178,209,6451975.564,1872844.97,92.46,26.27,0.0,3,0.0,0.0
14179,210,6451975.248,1872847.581,92.46,26.27,0.0,3,0.0,0.0
14180,211,6451974.967,1872850.193,92.46,26.27,-2.54,3,0.0,0.0
14181,212,6451974.722,1872852.807,92.46,26.27,-2.59,3,0.0,0.0
14182,213,6451974.512,1872855.421,92.46,26.2,-5.46,3,0.0,0.0
14183,214,6451974.315,1872858.054,92.46,25.93,-11.16,3,0.0,0.0
14184,215,6451974.215,1872860.668,92.46,25.39,-11.21,3,0.0,0.0
14185,216,6451974.333,1872863.191,92.46,24.7,-11.25,3,0.0,0.0
14186,217,6451974.648,1872865.593,92.46,24.12,-11.2,3,0.0,0.0
14187,218,6451975.164,1872867.896,92.46,23.85,-11.07,3,0.0,0.0
14188,219,6451975.889,1872870.163,92.46,23.85,-11.04,1,0.0,0.0
14189,220,6451976.735,1872872.422,92.46,23.91,-8.04,1,0.0,0.0
14190,221,6451977.615,1872874.651,92.46,23.89,-6.09,1,0.0,0.0
14191,222,6451978.547,1872876.849,92.46,23.79,5.65,1,0.0,0.0
14192,223,6451979.53,1872879.017,92.46,23.75,5.9,1,0.0,0.0
14193,224,6451980.555,1872881.127,92.46,24.01,6.79,1,0.0,0.0
14194,225,6451981.64,1872883.226,92.46,24.71,10.4,1,0.0,0.0
14195,226,6451982.82,1872885.423,92.46,25.77,11.62,1,0.0,0.0
14196,227,6451984.092,1872887.755,92.46,26.85,10.12,1,0.0,0.0
14197,228,6451985.425,1872890.211,92.46,27.6,5.02,1,0.0,0.0
14198,229,6451986.766,1872892.69,92.46,27.93,0.97,1,0.0,0.0
14199,230,6451988.095,1872895.147,92.46,27.98,-0.44,1,0.0,0.0
14200,231,6451989.424,1872897.603,92.46,27.94,-0.28,1,0.0,0.0
14201,232,6451990.753,1872900.06,92.46,27.92,-0.07,1,0.0,0.0
14202,233,6451992.083,1872902.516,92.46,27.93,0.18,1,0.0,0.0
14203,234,6451993.413,1872904.966,92.46,28.0,0.91,1,0.0,0.0
14204,235,6451994.742,1872907.423,92.46,28.15,1.85,1,0.0,0.0
14205,236,6451996.068,1872909.911,92.46,28.37,2.3,1,0.0,0.0
14206,237,6451997.389,1872912.443,92.46,28.6,1.82,1,0.0,0.0
