,Frame_ID,Global_X,Global_Y,v_size,v_Vel,v_Acc,Movement,Space_Headway,Time_Headway
136222,2087,6452393.953,1874289.066,105.0,51.89,0.0,1,357.12,6.88
136223,2088,6452394.743,1874283.749,105.0,51.89,0.0,1,357.5,6.89
136224,2089,6452395.533,1874278.432,105.0,51.89,0.0,1,357.89,6.9
136225,2090,6452396.323,1874273.115,105.0,51.89,0.0,1,345.2,6.65
136226,2091,6452397.112,1874267.799,105.0,51.89,0.0,1,345.58,6.66
136227,2092,6452397.902,1874262.483,105.0,51.89,0.0,1,346.4,6.68
136228,2093,6452398.692,1874257.167,105.0,52.13,0.0,1,346.39,6.64
136229,2094,6452399.482,1874251.852,105.0,52.13,0.0,1,346.77,6.65
136230,2095,6452400.271,1874246.536,105.0,52.13,0.0,1,347.01,6.66
136231,2096,6452401.061,1874241.221,105.0,52.13,0.0,1,347.71,6.67
136232,2097,6452401.85,1874235.906,105.0,52.13,0.0,1,348.55,6.69
136233,2098,6452402.64,1874230.592,105.0,52.13,0.0,1,349.66,6.71
136234,2099,6452403.429,1874225.277,105.0,52.13,-0.03,1,350.47,6.72
136235,2100,6452404.219,1874219.963,105.0,52.13,-0.04,1,351.1,6.74
136236,2101,6452405.008,1874214.649,105.0,52.13,0.0,1,351.29,6.74
136237,2102,6452405.797,1874209.336,105.0,52.13,-0.58,1,351.51,6.74
136238,2103,6452406.587,1874204.022,105.0,52.13,1.47,1,351.72,6.75
136239,2104,6452407.376,1874198.709,105.0,52.13,-5.11,1,351.74,6.75
136240,2105,6452408.17,1874193.461,105.0,52.06,-8.18,1,351.73,6.76
136241,2106,6452408.959,1874187.855,105.0,51.91,0.0,1,351.77,6.78
136242,2107,6452409.724,1874181.927,105.0,51.73,0.0,1,351.5,6.79
136243,2108,6452410.456,1874175.659,105.0,51.57,0.0,1,351.22,6.81
136244,2109,6452411.204,1874169.096,105.0,51.46,-15.11,1,350.73,6.82
136245,2110,6452411.839,1874163.272,105.0,51.38,-15.84,1,350.58,6.82
136246,2111,6452412.298,1874157.799,105.0,51.32,-15.84,1,350.56,6.83
136247,2112,6452412.635,1874152.646,105.0,51.3,0.0,1,351.2,6.85
136248,2113,6452412.757,1874147.157,105.0,51.3,13.15,1,352.58,6.87
136249,2114,6452412.869,1874141.238,105.0,51.31,11.86,1,354.33,6.91
136250,2115,6452413.063,1874134.439,105.0,51.33,5.7,1,356.13,6.94
136251,2116,6452413.195,1874127.932,105.0,51.36,-5.0,1,357.51,6.96
136252,2117,6452413.142,1874121.882,105.0,51.42,0.0,1,358.61,6.97
136253,2118,6452412.976,1874116.311,105.0,51.53,0.0,1,359.04,6.97
136254,2119,6452412.625,1874111.196,105.0,45.08,0.0,1,359.82,7.98
136255,2120,6452412.221,1874106.531,105.0,41.13,0.0,1,361.08,8.78
136256,2121,6452411.849,1874101.829,105.0,40.78,15.84,1,362.79,8.9
136257,2122,6452411.476,1874097.128,105.0,43.16,12.37,1,364.15,8.44
136258,2123,6452411.104,1874092.427,105.0,46.02,11.22,1,365.24,7.94
