,Frame_ID,Global_X,Global_Y,v_size,v_Vel,v_Acc,Movement,Space_Headway,Time_Headway
39872,608,6452027.236,1873199.622,112.0,19.2,0.0,2,0.0,0.0
39873,609,6452029.034,1873198.746,112.0,19.2,0.0,2,0.0,0.0
39874,610,6452030.832,1873197.871,112.0,19.2,0.0,2,0.0,0.0
39875,611,6452032.63,1873196.995,112.0,19.2,0.0,2,0.0,0.0
39876,612,6452034.428,1873196.119,112.0,19.2,0.0,2,0.0,0.0
39877,613,6452036.293,1873195.378,112.0,19.2,-5.56,2,0.0,0.0
39878,614,6452038.041,1873194.747,112.0,18.82,-4.22,2,0.0,0.0
39879,615,6452039.727,1873194.095,112.0,18.79,-4.64,2,0.0,0.0
39880,616,6452041.401,1873193.311,112.0,19.17,6.02,2,0.0,0.0
39881,617,6452043.148,1873192.394,112.0,19.58,4.22,2,0.0,0.0
39882,618,6452045.011,1873191.518,112.0,19.59,5.98,2,0.0,0.0
39883,619,6452046.837,1873190.765,112.0,19.25,1.17,2,0.0,0.0
39884,620,6452048.598,1873190.159,112.0,18.92,2.3,2,0.0,0.0
39885,621,6452050.338,1873189.617,112.0,18.85,1.68,2,0.0,0.0
39886,622,6452052.138,1873189.024,112.0,18.94,1.6,2,0.0,0.0
39887,623,6452053.992,1873188.394,112.0,18.97,-1.02,2,0.0,0.0
39888,624,6452055.779,1873187.774,112.0,18.8,2.96,2,0.0,0.0
39889,625,6452057.544,1873187.218,112.0,18.59,9.66,2,0.0,0.0
39890,626,6452059.334,1873186.762,112.0,18.59,9.27,2,0.0,0.0
39891,627,6452061.177,1873186.559,112.0,19.03,9.27,2,0.0,0.0
39892,628,6452063.115,1873186.615,112.0,19.97,9.85,2,0.0,0.0
39893,629,6452065.127,1873186.926,112.0,21.16,10.27,2,0.0,0.0
39894,630,6452067.297,1873187.491,112.0,22.15,10.51,2,0.0,0.0
39895,631,6452069.51,1873188.264,112.0,22.67,3.77,2,0.0,0.0
39896,632,6452071.665,1873188.989,112.0,22.72,-2.53,2,0.0,0.0
39897,633,6452073.801,1873189.719,112.0,22.52,-2.22,2,0.0,0.0
39898,634,6452075.918,1873190.453,112.0,22.34,-2.0,2,0.0,0.0
39899,635,6452078.015,1873191.191,112.0,22.13,-2.36,2,0.0,0.0
39900,636,6452080.098,1873191.954,112.0,21.78,-5.54,2,0.0,0.0
39901,637,6452082.154,1873192.695,112.0,21.24,-9.66,2,0.0,0.0
39902,638,6452084.164,1873193.291,112.0,20.61,-10.86,2,0.0,0.0
39903,639,6452086.124,1873193.774,112.0,20.05,-9.01,2,0.0,0.0
39904,640,6452088.05,1873194.111,112.0,19.69,-4.63,2,0.0,0.0
39905,641,6452089.969,1873194.426,112.0,19.53,-1.12,2,0.0,0.0
39906,642,6452091.891,1873194.764,112.0,19.49,-0.14,2,0.0,0.0
39907,643,6452093.812,1873195.102,112.0,19.48,-0.43,2,0.0,0.0
39908,644,6452095.73,1873195.439,112.0,19.48,0.42,2,0.0,0.0
39909,645,6452097.646,1873195.776,112.0,19.54,4.56,2,0.0,0.0
39910,646,6452099.566,1873196.038,112.0,19.75,3.31,2,0.0,0.0
39911,647,6452101.478,1873196.621,112.0,20.22,0.0,2,0.0,0.0
39912,648,6452103.358,1873197.477,112.0,21.08,0.0,2,0.0,0.0
39913,649,6452105.195,1873198.617,112.0,22.23,0.0,2,0.0,0.0
39914,650,6452106.995,1873200.029,112.0,23.31,1.83,2,0.0,0.0
39915,651,6452108.783,1873201.763,112.0,24.03,3.4,2,0.0,0.0
39916,652,6452110.568,1873203.417,112.0,24.3,-0.88,2,0.0,0.0
39917,653,6452112.345,1873205.069,112.0,23.83,-8.17,2,0.0,0.0
39918,654,6452114.116,1873206.718,112.0,22.39,-11.04,2,0.0,0.0
39919,655,6452115.878,1873208.364,112.0,20.8,-9.46,2,0.0,0.0
39920,656,6452117.63,1873209.994,112.0,20.29,7.61,2,0.0,0.0
39921,657,6452119.378,1873211.632,112.0,21.24,12.33,2,0.0,0.0
39922,658,6452121.137,1873213.33,112.0,23.19,11.23,2,0.0,0.0
39923,659,6452122.914,1873215.106,112.0,24.87,10.93,2,0.0,0.0
39924,660,6452124.707,1873216.945,112.0,25.54,2.31,2,0.0,0.0
39925,661,6452126.504,1873218.796,112.0,25.68,0.44,2,0.0,0.0
39926,662,6452128.297,1873220.634,112.0,25.7,-0.21,2,0.0,0.0
39927,663,6452130.091,1873222.473,112.0,25.67,0.18,2,0.0,0.0
39928,664,6452131.884,1873224.311,112.0,25.7,0.63,2,0.0,0.0
39929,665,6452133.677,1873226.149,112.0,25.9,-0.99,1,81.14,3.13
39930,666,6452135.505,1873227.92,112.0,26.37,-4.16,1,83.44,3.16
39931,667,6452137.261,1873229.954,112.0,27.15,0.0,1,85.55,3.15
39932,668,6452138.823,1873232.234,112.0,28.3,0.0,1,87.54,3.09
39933,669,6452140.252,1873234.754,112.0,29.58,0.0,1,89.41,3.02
39934,670,6452141.501,1873237.53,112.0,30.64,14.1,1,90.96,2.97
39935,671,6452142.64,1873240.542,112.0,31.24,6.56,1,92.18,2.95
39936,672,6452143.791,1873243.469,112.0,31.33,-1.69,1,93.14,2.97
39937,673,6452144.922,1873246.377,112.0,31.09,-3.04,1,93.83,3.02
39938,674,6452146.033,1873249.266,112.0,30.8,-2.56,1,94.32,3.06
39939,675,6452147.127,1873252.134,112.0,30.57,-2.29,1,94.61,3.09
39940,676,6452148.175,1873254.983,112.0,30.43,-5.36,1,94.77,3.11
39941,677,6452149.235,1873257.806,112.0,30.45,-10.22,1,94.96,3.12
39942,678,6452150.483,1873260.593,112.0,30.64,-10.74,1,95.12,3.1
39943,679,6452151.83,1873263.348,112.0,30.95,10.83,1,95.26,3.08
39944,680,6452153.357,1873266.084,112.0,31.21,5.9,1,95.67,3.07
39945,681,6452154.921,1873268.817,112.0,31.36,1.55,1,96.37,3.07
39946,682,6452156.456,1873271.554,112.0,31.39,-0.4,1,97.5,3.11
39947,683,6452157.992,1873274.291,112.0,31.38,-0.16,1,99.09,3.16
39948,684,6452159.527,1873277.028,112.0,31.37,0.21,1,100.98,3.22
39949,685,6452161.063,1873279.765,112.0,31.38,-0.5,1,103.18,3.29
39950,686,6452162.609,1873282.489,112.0,31.47,-2.67,1,105.05,3.34
39951,687,6452164.145,1873285.226,112.0,31.67,-5.52,1,106.73,3.37
39952,688,6452165.625,1873288.032,112.0,31.96,-6.92,1,108.02,3.38
39953,689,6452167.03,1873290.93,112.0,32.27,6.95,1,109.62,3.4
39954,690,6452168.378,1873293.897,112.0,32.49,3.38,1,111.43,3.43
39955,691,6452169.715,1873296.878,112.0,32.59,0.61,1,113.48,3.48
39956,692,6452171.064,1873299.844,112.0,32.6,-0.29,1,115.83,3.55
39957,693,6452172.412,1873302.811,112.0,32.59,-0.14,1,118.26,3.63
39958,694,6452173.761,1873305.778,112.0,32.59,0.0,1,120.63,3.7
39959,695,6452175.109,1873308.745,112.0,32.59,0.0,1,122.99,3.77
39960,696,6452176.458,1873311.712,112.0,32.55,-0.64,1,125.36,3.85
39961,697,6452177.806,1873314.679,112.0,32.56,0.47,1,127.75,3.92
39962,698,6452179.155,1873317.646,112.0,33.0,6.79,1,130.18,3.94
39963,699,6452180.46,1873320.551,112.0,34.19,10.94,1,132.49,3.88
