,Frame_ID,Global_X,Global_Y,v_size,v_Vel,v_Acc,Movement,Space_Headway,Time_Headway
27115,424,6452408.038,1874280.654,152.44,39.09,0.0,1,79.83,2.04
27116,425,6452409.453,1874276.879,152.44,39.09,0.0,1,79.55,2.04
27117,426,6452409.96,1874273.758,152.44,39.09,0.0,1,71.69,1.83
27118,427,6452410.388,1874270.143,152.44,39.09,0.0,1,72.21,1.85
27119,428,6452411.802,1874266.368,152.44,39.09,0.0,1,72.79,1.86
27120,429,6452412.292,1874262.2,152.44,39.09,-8.43,1,73.27,1.87
27121,430,6452413.076,1874258.429,152.44,38.28,-11.45,1,74.1,1.94
27122,431,6452413.82,1874254.831,152.44,37.34,-7.49,1,75.2,2.01
27123,432,6452414.589,1874251.249,152.44,36.77,-3.08,1,76.28,2.07
27124,433,6452415.278,1874247.606,152.44,36.46,-3.34,1,76.94,2.11
27125,434,6452415.992,1874244.047,152.44,36.14,-3.95,1,77.24,2.14
27126,435,6452416.684,1874240.537,152.44,35.83,-2.74,1,77.16,2.15
27127,436,6452417.333,1874237.045,152.44,35.66,-1.07,1,76.63,2.15
27128,437,6452417.996,1874233.544,152.44,35.6,-0.12,1,76.3,2.14
27129,438,6452418.658,1874230.046,152.44,35.57,-0.43,1,76.28,2.14
27130,439,6452419.32,1874226.55,152.44,35.57,-0.24,1,76.62,2.15
27131,440,6452419.981,1874223.056,152.44,35.92,3.35,1,77.32,2.15
27132,441,6452420.674,1874219.611,152.44,37.03,0.0,1,78.18,2.11
27133,442,6452421.233,1874215.974,152.44,39.19,0.0,1,78.8,2.01
27134,443,6452421.345,1874211.921,152.44,42.19,0.0,1,79.14,1.88
27135,444,6452421.06,1874207.489,152.44,44.99,15.84,1,79.22,1.76
27136,445,6452420.412,1874202.694,152.44,46.32,3.35,1,79.03,1.71
27137,446,6452419.836,1874197.907,152.44,45.68,-15.84,1,78.76,1.72
27138,447,6452419.526,1874193.367,152.44,43.14,0.0,1,117.35,2.72
27139,448,6452419.579,1874189.126,152.44,39.82,0.0,1,116.85,2.93
27140,449,6452420.069,1874185.263,152.44,37.56,-10.19,1,116.6,3.1
27141,450,6452420.518,1874181.342,152.44,37.04,6.49,1,116.73,3.15
27142,451,6452420.967,1874177.42,152.44,38.61,8.7,1,116.9,3.03
27143,452,6452421.417,1874173.498,152.44,42.15,0.0,1,117.55,2.79
27144,453,6452421.916,1874169.401,152.44,46.68,0.0,1,118.2,2.53
27145,454,6452422.068,1874164.394,152.44,51.32,15.84,1,118.77,2.31
27146,455,6452422.026,1874158.851,152.44,51.42,15.84,1,118.66,2.31
27147,456,6452421.755,1874152.848,152.44,51.52,1.36,1,117.76,2.29
27148,457,6452421.331,1874147.047,152.44,51.52,-12.99,1,116.25,2.26
27149,458,6452421.073,1874141.569,152.44,51.35,-15.57,1,114.88,2.24
27150,459,6452421.064,1874136.886,152.44,48.11,-12.92,1,113.78,2.36
27151,460,6452420.982,1874132.354,152.44,46.11,-10.66,1,112.91,2.45
27152,461,6452420.901,1874127.821,152.44,45.43,-0.89,1,112.26,2.47
27153,462,6452420.819,1874123.289,152.44,45.37,0.32,1,111.55,2.46
27154,463,6452420.737,1874118.757,152.44,44.29,-11.16,1,110.76,2.5
27155,464,6452420.655,1874114.193,152.44,41.59,-9.78,1,110.33,2.65
27156,465,6452420.573,1874109.682,152.44,39.1,-2.11,1,110.08,2.82
27157,466,6452420.496,1874105.356,152.44,37.87,11.13,1,110.07,2.91
27158,467,6452420.425,1874101.145,152.44,38.25,13.4,1,110.35,2.88
27159,468,6452420.358,1874097.118,152.44,39.6,8.97,1,111.33,2.81
27160,469,6452420.292,1874093.144,152.44,40.12,-1.93,1,112.59,2.81
27161,470,6452420.225,1874089.14,152.44,40.0,0.29,1,114.38,2.86
27162,471,6452420.158,1874085.136,152.44,40.02,-0.07,1,115.94,2.9
27163,472,6452420.091,1874081.132,152.44,40.0,-0.47,1,117.17,2.93
27164,473,6452420.025,1874077.128,152.44,40.06,1.17,1,117.62,2.94
27165,474,6452419.968,1874073.149,152.44,40.4,5.35,1,118.0,2.92
27166,475,6452419.901,1874069.147,152.44,41.11,10.34,1,118.31,2.88
27167,476,6452419.784,1874064.987,152.44,42.16,12.76,1,118.52,2.81
27168,477,6452419.601,1874060.72,152.44,46.59,12.84,1,118.37,2.54
