,Frame_ID,Global_X,Global_Y,v_size,v_Vel,v_Acc,Movement,Space_Headway,Time_Headway
49195,703,6451931.889,1872822.985,119.0,41.53,0.0,1,266.53,6.42
49196,704,6451933.667,1872826.568,119.0,41.53,0.0,1,263.04,6.33
49197,705,6451935.667,1872830.599,119.0,41.53,0.0,1,258.55,6.23
49198,706,6451937.893,1872833.96,119.0,41.53,0.0,1,254.57,6.13
49199,707,6451939.893,1872837.991,119.0,41.53,0.0,1,250.07,6.02
49200,708,6451941.806,1872841.507,119.0,41.53,-6.38,1,246.0,5.92
49201,709,6451943.841,1872845.164,119.0,40.62,-8.08,1,241.88,5.95
49202,710,6451945.94,1872848.776,119.0,39.9,-5.7,1,237.91,5.96
49203,711,6451948.014,1872852.382,119.0,39.61,2.81,1,234.02,5.91
49204,712,6451950.01,1872855.856,119.0,39.92,8.63,1,230.16,5.77
49205,713,6451951.99,1872859.337,119.0,40.74,9.83,1,226.17,5.55
49206,714,6451954.08,1872862.935,119.0,41.36,7.92,1,222.05,5.37
49207,715,6451956.284,1872866.528,119.0,41.46,6.51,1,217.92,5.26
49208,716,6451958.552,1872870.038,119.0,41.17,-4.49,1,213.82,5.19
49209,717,6451960.817,1872873.411,119.0,40.63,-6.19,1,209.8,5.16
49210,718,6451963.043,1872876.772,119.0,40.01,-5.94,1,205.84,5.14
49211,719,6451965.257,1872880.108,119.0,39.48,-5.28,1,201.95,5.12
49212,720,6451967.415,1872883.333,119.0,39.04,-4.01,1,198.12,5.07
49213,721,6451969.592,1872886.529,119.0,38.63,-5.46,1,194.31,5.03
49214,722,6451971.725,1872889.768,119.0,38.09,-8.31,1,190.52,5.0
49215,723,6451973.735,1872893.035,119.0,37.32,-9.96,1,186.77,5.0
49216,724,6451975.642,1872896.178,119.0,36.42,-9.53,1,183.13,5.03
49217,725,6451977.508,1872899.178,119.0,35.61,-5.32,1,139.14,3.91
49218,726,6451979.486,1872902.104,119.0,34.98,-5.38,1,136.08,3.89
49219,727,6451981.53,1872904.965,119.0,34.45,-5.98,1,133.16,3.87
49220,728,6451983.441,1872907.754,119.0,33.98,-7.04,1,130.33,3.84
49221,729,6451985.233,1872910.584,119.0,33.57,-4.09,1,127.53,3.8
49222,730,6451986.992,1872913.449,119.0,33.09,-5.59,1,124.73,3.77
49223,731,6451988.807,1872916.242,119.0,32.35,-9.76,1,121.95,3.77
49224,732,6451990.617,1872918.908,119.0,31.45,-9.85,1,119.3,3.79
49225,733,6451992.288,1872921.427,119.0,30.68,-6.35,1,116.83,3.81
49226,734,6451993.905,1872923.941,119.0,30.17,-3.43,1,114.55,3.8
49227,735,6451995.538,1872926.512,119.0,29.76,-4.29,1,112.41,3.78
49228,736,6451997.172,1872929.019,119.0,29.31,-6.2,1,110.29,3.76
49229,737,6451998.709,1872931.436,119.0,28.84,-4.39,1,108.13,3.75
49230,738,6452000.143,1872933.885,119.0,28.57,2.61,1,105.88,3.71
49231,739,6452001.641,1872936.289,119.0,28.44,5.35,1,103.56,3.64
49232,740,6452003.272,1872938.66,119.0,28.2,-3.46,1,101.19,3.59
49233,741,6452004.928,1872941.0,119.0,27.76,-5.92,1,98.81,3.56
49234,742,6452006.452,1872943.222,119.0,27.31,-4.38,1,96.46,3.53
49235,743,6452007.9,1872945.463,119.0,27.0,2.11,1,94.14,3.49
49236,744,6452009.403,1872947.709,119.0,26.85,3.65,1,91.86,3.42
49237,745,6452011.039,1872949.877,119.0,26.69,-2.61,1,89.6,3.36
49238,746,6452012.653,1872952.003,119.0,26.53,-4.34,1,87.34,3.29
49239,747,6452014.101,1872954.139,119.0,26.49,-4.1,1,84.91,3.21
49240,748,6452015.564,1872956.341,119.0,26.52,-1.22,1,82.32,3.1
49241,749,6452017.05,1872958.616,119.0,26.39,-2.89,1,79.56,3.01
49242,750,6452018.515,1872960.849,119.0,26.11,-4.22,1,48.31,1.85
49243,751,6452019.949,1872962.928,119.0,25.97,0.0,1,47.97,1.85
49244,752,6452021.345,1872965.024,119.0,26.12,4.38,1,47.62,1.82
49245,753,6452022.837,1872967.244,119.0,26.4,1.97,1,47.57,1.8
49246,754,6452024.308,1872969.527,119.0,26.39,-4.07,1,47.67,1.81
49247,755,6452025.689,1872971.802,119.0,25.99,-6.2,1,48.04,1.85
49248,756,6452027.032,1872973.958,119.0,25.51,-4.6,1,48.7,1.91
49249,757,6452028.332,1872976.071,119.0,25.2,2.73,1,49.22,1.95
49250,758,6452029.714,1872978.176,119.0,25.15,3.15,1,49.54,1.97
49251,759,6452031.138,1872980.26,119.0,25.21,0.52,1,49.61,1.97
49252,760,6452032.562,1872982.345,119.0,25.21,-4.33,1,49.4,1.96
49253,761,6452033.971,1872984.436,119.0,25.09,-6.1,1,48.84,1.95
49254,762,6452035.246,1872986.628,119.0,24.75,-6.09,1,48.03,1.94
49255,763,6452036.48,1872988.775,119.0,24.16,-7.48,1,47.02,1.95
