,Frame_ID,Global_X,Global_Y,v_size,v_Vel,v_Acc,Movement,Space_Headway,Time_Headway
92771,1571,6451936.11,1872832.054,104.0,22.23,0.0,1,123.82,5.57
92772,1572,6451937.133,1872834.027,104.0,22.23,0.0,1,124.29,5.59
92773,1573,6451938.156,1872836.0,104.0,22.23,0.0,1,124.73,5.61
92774,1574,6451939.18,1872837.974,104.0,22.23,0.0,1,125.18,5.63
92775,1575,6451940.203,1872839.947,104.0,22.23,0.0,1,125.63,5.65
92776,1576,6451941.227,1872841.92,104.0,22.23,0.0,1,126.09,5.67
92777,1577,6451942.25,1872843.893,104.0,22.23,0.0,1,126.55,5.69
92778,1578,6451943.274,1872845.867,104.0,21.98,-4.12,1,126.99,5.78
92779,1579,6451944.297,1872847.84,104.0,21.39,-7.65,1,127.48,5.96
92780,1580,6451945.32,1872849.813,104.0,20.97,-3.17,1,128.08,6.11
92781,1581,6451946.344,1872851.786,104.0,20.96,3.98,1,128.67,6.14
92782,1582,6451947.367,1872853.76,104.0,21.38,7.67,1,129.21,6.04
92783,1583,6451948.391,1872855.733,104.0,21.97,4.1,1,129.66,5.9
92784,1584,6451949.414,1872857.706,104.0,22.23,0.0,1,130.1,5.85
92785,1585,6451950.437,1872859.679,104.0,22.22,0.0,1,130.53,5.87
92786,1586,6451951.461,1872861.653,104.0,22.23,0.12,1,184.69,8.31
92787,1587,6451952.484,1872863.626,104.0,22.23,-0.03,1,182.47,8.21
92788,1588,6451953.508,1872865.599,104.0,22.17,-0.97,1,180.25,8.13
92789,1589,6451954.539,1872867.583,104.0,22.08,-1.3,1,178.05,8.06
92790,1590,6451955.549,1872869.53,104.0,22.09,-0.34,1,175.87,7.96
92791,1591,6451956.532,1872871.447,104.0,22.32,3.88,1,173.68,7.78
92792,1592,6451957.542,1872873.456,104.0,22.71,4.98,1,171.44,7.55
92793,1593,6451958.573,1872875.534,104.0,23.03,1.87,1,169.14,7.34
92794,1594,6451959.622,1872877.654,104.0,23.02,-2.05,1,166.8,7.25
92795,1595,6451960.645,1872879.717,104.0,22.81,-3.12,1,164.51,7.21
92796,1596,6451961.635,1872881.711,104.0,22.58,-1.68,1,162.26,7.19
92797,1597,6451962.633,1872883.721,104.0,22.47,0.0,1,160.02,7.12
92798,1598,6451963.635,1872885.742,104.0,22.48,0.26,1,157.78,7.02
92799,1599,6451964.633,1872887.752,104.0,22.5,0.0,1,155.54,6.91
92800,1600,6451965.636,1872889.773,104.0,22.5,0.0,1,153.29,6.81
92801,1601,6451966.633,1872891.783,104.0,22.5,0.0,1,151.05,6.71
92802,1602,6451967.636,1872893.804,104.0,22.5,0.0,1,148.8,6.61
92803,1603,6451968.633,1872895.814,104.0,22.5,0.0,1,146.56,6.51
92804,1604,6451969.636,1872897.835,104.0,22.51,0.25,1,144.32,6.41
92805,1605,6451970.633,1872899.845,104.0,22.52,-0.03,1,142.07,6.31
92806,1606,6451971.636,1872901.866,104.0,22.42,-1.53,1,139.81,6.24
92807,1607,6451972.646,1872903.903,104.0,22.21,-2.86,1,137.57,6.19
92808,1608,6451973.623,1872905.871,104.0,21.97,-2.64,1,135.37,6.16
92809,1609,6451974.579,1872907.798,104.0,21.77,-1.28,1,133.2,6.12
92810,1610,6451975.548,1872909.751,104.0,21.58,-1.79,1,131.03,6.07
