,Frame_ID,Global_X,Global_Y,v_size,v_Vel,v_Acc,Movement,Space_Headway,Time_Headway
62151,854,6452412.634,1874309.034,127.44,51.33,0.0,1,433.11,8.44
62152,855,6452413.813,1874303.007,127.44,51.33,0.0,1,430.34,8.38
62153,856,6452414.991,1874296.981,127.44,51.33,0.0,1,427.44,8.33
62154,857,6452416.169,1874290.956,127.44,51.33,0.0,1,424.34,8.27
62155,858,6452417.347,1874284.933,127.44,51.33,0.0,1,421.08,8.2
62156,859,6452418.524,1874278.911,127.44,51.33,0.0,1,415.71,8.1
62157,860,6452419.701,1874272.89,127.44,51.43,0.0,1,410.91,7.99
62158,861,6452420.878,1874266.871,127.44,52.05,0.0,1,406.44,7.81
62159,862,6452422.081,1874260.853,127.44,52.66,0.0,1,402.36,7.64
62160,863,6452423.258,1874254.837,127.44,52.73,-10.15,1,399.0,7.57
62161,864,6452424.259,1874248.823,127.44,52.49,-11.2,1,395.74,7.54
62162,865,6452425.162,1874242.814,127.44,52.27,-10.13,1,392.49,7.51
62163,866,6452425.89,1874236.806,127.44,52.13,-5.21,1,389.23,7.47
62164,867,6452426.592,1874230.799,127.44,52.07,1.57,1,385.98,7.41
62165,868,6452427.32,1874224.791,127.44,52.05,9.36,1,382.73,7.35
62166,869,6452428.076,1874218.837,127.44,51.99,10.02,1,379.3,7.3
62167,870,6452428.802,1874212.525,127.44,51.88,5.26,1,375.68,7.24
62168,871,6452429.347,1874205.959,127.44,51.73,0.0,1,371.84,7.19
62169,872,6452429.788,1874199.174,127.44,51.58,0.0,1,367.8,7.13
62170,873,6452430.053,1874192.005,127.44,51.44,-11.1,1,363.52,7.07
62171,874,6452430.272,1874184.913,127.44,51.35,-12.52,1,359.2,7.0
62172,875,6452430.516,1874177.977,127.44,51.31,-15.84,1,354.93,6.92
62173,876,6452430.762,1874170.993,127.44,51.3,-12.26,1,350.95,6.84
62174,877,6452431.022,1874164.173,127.44,51.3,-10.69,1,347.38,6.77
62175,878,6452431.287,1874158.2,127.44,51.31,-8.37,1,344.26,6.71
62176,879,6452431.404,1874152.655,127.44,51.34,0.0,1,341.58,6.65
62177,880,6452431.378,1874147.489,127.44,51.4,11.38,1,339.32,6.6
62178,881,6452431.217,1874142.169,127.44,51.49,15.57,1,337.02,6.55
62179,882,6452430.89,1874136.669,127.44,51.56,12.57,1,334.5,6.49
62180,883,6452430.563,1874130.452,127.44,51.6,5.51,1,331.81,6.43
62181,884,6452430.256,1874124.461,127.44,51.61,-11.23,1,328.94,6.37
62182,885,6452429.95,1874118.759,127.44,51.64,-10.05,1,326.36,6.32
62183,886,6452429.644,1874112.986,127.44,51.77,0.0,1,324.49,6.27
62184,887,6452429.337,1874107.213,127.44,52.01,11.21,1,323.1,6.21
62185,888,6452429.031,1874101.441,127.44,52.3,14.97,1,321.97,6.16
62186,889,6452428.724,1874095.669,127.44,52.53,12.32,1,320.4,6.1
62187,890,6452428.409,1874089.943,127.44,52.59,11.2,1,318.42,6.05
62188,891,6452428.102,1874084.078,127.44,52.57,11.16,1,315.65,6.0
62189,892,6452427.84,1874078.0,127.44,52.55,11.1,1,312.83,5.95
62190,893,6452427.636,1874071.754,127.44,52.52,11.15,1,309.88,5.9
62191,894,6452427.476,1874065.295,127.44,52.47,10.7,1,306.58,5.84
62192,895,6452427.325,1874058.696,127.44,52.22,0.0,1,302.7,5.8
62193,896,6452427.166,1874052.143,127.44,51.74,0.0,1,298.53,5.77
62194,897,6452427.006,1874045.589,127.44,51.37,-15.84,1,294.1,5.73
62195,898,6452426.846,1874039.036,127.44,51.31,0.0,1,290.01,5.65
62196,899,6452426.686,1874032.483,127.44,51.38,-10.03,1,286.19,5.57
62197,900,6452426.581,1874025.904,127.44,51.37,-11.95,1,282.92,5.51
62198,901,6452426.288,1874019.35,127.44,51.31,-13.93,1,279.75,5.45
62199,902,6452425.77,1874012.962,127.44,51.31,4.3,1,276.7,5.39
62200,903,6452425.055,1874006.676,127.44,51.38,7.49,1,273.84,5.33
62201,904,6452424.114,1874000.558,127.44,51.52,15.84,1,271.13,5.26
62202,905,6452422.986,1873994.464,127.44,51.58,11.19,1,267.79,5.19
62203,906,6452421.913,1873988.345,127.44,51.42,0.0,1,264.17,5.14
62204,907,6452420.839,1873982.228,127.44,51.3,0.0,1,260.28,5.07
62205,908,6452419.766,1873976.112,127.44,51.49,0.0,1,256.76,4.99
62206,909,6452418.693,1873969.997,127.44,51.81,0.0,1,253.65,4.9
62207,910,6452417.651,1873963.836,127.44,51.86,-12.47,1,251.13,4.84
62208,911,6452416.555,1873957.823,127.44,51.69,-15.84,1,248.76,4.81
62209,912,6452415.274,1873952.025,127.44,51.51,-15.84,1,246.62,4.79
62210,913,6452413.877,1873946.4,127.44,51.38,-15.84,1,244.78,4.76
62211,914,6452412.294,1873940.989,127.44,51.33,-12.45,1,243.2,4.74
62212,915,6452410.657,1873935.727,127.44,51.31,-4.49,1,241.96,4.72
62213,916,6452409.052,1873930.418,127.44,51.31,-0.07,1,240.61,4.69
62214,917,6452407.447,1873925.11,127.44,51.31,0.75,1,238.72,4.65
62215,918,6452405.842,1873919.803,127.44,51.31,-0.25,1,236.17,4.6
62216,919,6452404.237,1873914.496,127.44,51.3,-3.66,1,232.89,4.54
62217,920,6452402.681,1873909.198,127.44,51.3,14.98,1,228.99,4.46
62218,921,6452400.968,1873903.894,127.44,51.31,15.84,1,224.25,4.37
62219,922,6452399.037,1873898.55,127.44,51.33,12.63,1,219.87,4.28
62220,923,6452396.928,1873893.155,127.44,51.35,-0.85,1,215.84,4.2
62221,924,6452394.601,1873887.722,127.44,51.35,-11.32,1,212.48,4.14
