,Frame_ID,Global_X,Global_Y,v_size,v_Vel,v_Acc,Movement,Space_Headway,Time_Headway
70213,1084,6451977.607,1872826.255,70.72,7.37,0.0,1,0.0,0.0
70214,1085,6451977.359,1872826.95,70.72,7.37,0.0,1,0.0,0.0
70215,1086,6451977.111,1872827.645,70.72,7.37,0.0,1,0.0,0.0
70216,1087,6451976.864,1872828.339,70.72,7.37,0.0,1,0.0,0.0
70217,1088,6451976.616,1872829.033,70.72,7.37,0.0,1,0.0,0.0
70218,1089,6451976.369,1872829.727,70.72,7.37,-0.03,3,0.0,0.0
70219,1090,6451976.122,1872830.42,70.72,7.36,-0.04,3,0.0,0.0
70220,1091,6451975.875,1872831.114,70.72,7.36,-0.03,3,0.0,0.0
70221,1092,6451975.628,1872831.806,70.72,7.36,0.0,3,0.0,0.0
70222,1093,6451975.382,1872832.499,70.72,7.35,0.0,3,0.0,0.0
70223,1094,6451975.135,1872833.191,70.72,7.34,0.0,3,0.0,0.0
70224,1095,6451974.889,1872833.883,70.72,7.34,-0.03,3,0.0,0.0
70225,1096,6451974.643,1872834.575,70.72,7.34,0.0,3,0.0,0.0
70226,1097,6451974.397,1872835.266,70.72,7.27,-1.63,3,0.0,0.0
70227,1098,6451974.151,1872835.957,70.72,6.91,-7.62,3,0.0,0.0
70228,1099,6451973.905,1872836.648,70.72,6.21,-11.2,3,0.0,0.0
70229,1100,6451973.659,1872837.338,70.72,5.57,-11.22,3,0.0,0.0
70230,1101,6451973.414,1872838.028,70.72,5.32,-0.45,3,0.0,0.0
70231,1102,6451973.166,1872838.727,70.72,5.42,11.12,3,0.0,0.0
70232,1103,6451972.921,1872839.416,70.72,5.81,11.0,3,0.0,0.0
70233,1104,6451972.686,1872840.058,70.72,6.14,1.73,3,0.0,0.0
70234,1105,6451972.463,1872840.638,70.72,6.07,-2.86,3,0.0,0.0
70235,1106,6451972.251,1872841.169,70.72,5.85,-1.84,3,0.0,0.0
70236,1107,6451972.04,1872841.692,70.72,5.73,-0.33,3,0.0,0.0
70237,1108,6451971.828,1872842.224,70.72,5.71,0.17,3,0.0,0.0
70238,1109,6451971.615,1872842.756,70.72,5.72,0.09,3,0.0,0.0
70239,1110,6451971.402,1872843.288,70.72,5.74,0.0,3,0.0,0.0
70240,1111,6451971.19,1872843.82,70.72,5.74,0.0,3,0.0,0.0
70241,1112,6451970.977,1872844.353,70.72,5.74,0.0,3,0.0,0.0
70242,1113,6451970.764,1872844.885,70.72,5.74,0.0,3,0.0,0.0
70243,1114,6451970.552,1872845.417,70.72,5.74,0.0,3,0.0,0.0
70244,1115,6451970.339,1872845.949,70.72,5.74,0.0,3,0.0,0.0
70245,1116,6451970.127,1872846.481,70.72,5.74,0.0,3,0.0,0.0
70246,1117,6451969.914,1872847.013,70.72,5.73,0.0,3,0.0,0.0
70247,1118,6451969.701,1872847.545,70.72,5.74,0.03,3,0.0,0.0
70248,1119,6451969.489,1872848.077,70.72,5.71,-0.61,3,0.0,0.0
70249,1120,6451969.276,1872848.609,70.72,5.78,1.36,3,0.0,0.0
70250,1121,6451969.064,1872849.142,70.72,6.3,9.19,3,0.0,0.0
70251,1122,6451968.822,1872849.606,70.72,7.6,11.38,3,0.0,0.0
70252,1123,6451968.621,1872850.416,70.72,9.81,11.23,3,0.0,0.0
70253,1124,6451968.602,1872851.533,70.72,12.77,11.2,3,0.0,0.0
70254,1125,6451968.69,1872852.97,70.72,15.83,11.23,3,0.0,0.0
70255,1126,6451968.96,1872854.713,70.72,18.26,11.36,3,0.0,0.0
70256,1127,6451969.271,1872856.802,70.72,19.75,8.98,3,0.0,0.0
70257,1128,6451969.555,1872858.818,70.72,20.33,1.07,3,0.0,0.0
70258,1129,6451969.838,1872860.832,70.72,20.37,-0.87,3,0.0,0.0
70259,1130,6451970.123,1872862.843,70.72,20.31,-0.26,3,0.0,0.0
70260,1131,6451970.408,1872864.852,70.72,20.27,-0.26,3,0.0,0.0
70261,1132,6451970.693,1872866.858,70.72,20.25,-0.26,3,0.0,0.0
70262,1133,6451970.979,1872868.862,70.72,20.23,-0.26,3,0.0,0.0
70263,1134,6451971.265,1872870.863,70.72,20.21,-0.25,3,0.0,0.0
70264,1135,6451971.552,1872872.862,70.72,20.18,-0.26,1,94.08,4.66
70265,1136,6451971.838,1872874.858,70.72,20.15,-0.25,1,95.76,4.75
70266,1137,6451972.125,1872876.851,70.72,20.13,-0.25,1,97.57,4.85
70267,1138,6451972.412,1872878.842,70.72,20.11,-0.25,1,99.52,4.95
70268,1139,6451972.699,1872880.831,70.72,20.12,0.41,1,101.62,5.05
70269,1140,6451972.986,1872882.817,70.72,20.09,-0.57,1,103.82,5.17
70270,1141,6451973.273,1872884.8,70.72,19.68,-6.52,1,106.12,5.39
70271,1142,6451973.621,1872886.853,70.72,18.92,-8.87,1,108.58,5.74
70272,1143,6451973.688,1872888.663,70.72,18.44,1.62,1,111.19,6.03
70273,1144,6451973.605,1872890.284,70.72,18.78,10.46,1,113.9,6.07
70274,1145,6451973.573,1872892.169,70.72,20.31,8.27,1,668.15,32.9
70275,1146,6451973.808,1872894.282,70.72,22.84,0.0,1,671.18,29.39
70276,1147,6451974.255,1872896.644,70.72,25.55,5.18,1,673.89,26.38
70277,1148,6451975.055,1872899.343,70.72,27.7,9.85,1,676.35,24.42
70278,1149,6451975.899,1872902.169,70.72,28.99,6.9,1,678.56,23.41
70279,1150,6451976.72,1872905.015,70.72,29.53,-3.8,1,680.67,23.05
70280,1151,6451977.589,1872907.827,70.72,29.84,-4.68,1,682.87,22.88
70281,1152,6451978.59,1872910.628,70.72,30.24,4.11,1,685.16,22.66
70282,1153,6451979.674,1872913.491,70.72,30.68,4.6,1,687.46,22.41
70283,1154,6451980.711,1872916.43,70.72,31.08,3.44,1,689.68,22.19
70284,1155,6451981.686,1872919.392,70.72,31.36,2.11,1,691.84,22.06
70285,1156,6451982.736,1872922.357,70.72,31.57,-2.05,1,693.95,21.98
70286,1157,6451983.848,1872925.343,70.72,31.79,-2.42,1,696.21,21.9
70287,1158,6451984.935,1872928.32,70.72,32.22,2.89,1,698.62,21.68
70288,1159,6451986.099,1872931.297,70.72,32.93,7.09,1,701.04,21.29
70289,1160,6451987.376,1872934.364,70.72,33.93,13.23,1,703.17,20.72
70290,1161,6451988.768,1872937.551,70.72,35.07,14.11,1,705.08,20.1
70291,1162,6451990.239,1872940.787,70.72,36.25,15.57,1,1090.39,30.08
70292,1163,6451991.897,1872944.076,70.72,37.41,15.54,1,1093.49,29.23
70293,1164,6451993.689,1872947.419,70.72,38.47,14.19,1,1096.48,28.5
70294,1165,6451995.711,1872950.817,70.72,39.23,8.15,1,1099.36,28.02
70295,1166,6451997.79,1872954.234,70.72,39.58,2.32,1,1102.18,27.85
70296,1167,6451999.838,1872957.625,70.72,39.61,-1.17,1,1104.5,27.88
70297,1168,6452001.883,1872961.007,70.72,39.51,-0.92,1,1106.59,28.01
