,Frame_ID,Global_X,Global_Y,v_size,v_Vel,v_Acc,Movement,Space_Headway,Time_Headway
29324,448,6452392.447,1874301.667,146.68,29.43,0.0,1,82.99,2.82
29325,449,6452393.101,1874298.797,146.68,29.43,0.0,1,83.45,2.84
29326,450,6452393.756,1874295.926,146.68,29.43,0.0,1,83.94,2.85
29327,451,6452394.41,1874293.056,146.68,29.43,0.0,1,84.47,2.87
29328,452,6452395.065,1874290.186,146.68,29.43,0.0,1,85.07,2.89
29329,453,6452395.719,1874287.316,146.68,29.43,-0.06,1,85.72,2.91
29330,454,6452396.374,1874284.445,146.68,36.12,15.84,1,86.0,2.38
29331,455,6452397.028,1874281.575,146.68,51.52,15.84,1,84.89,1.65
29332,456,6452397.69,1874278.71,146.68,51.54,7.78,1,83.02,1.61
29333,457,6452398.345,1874275.84,146.68,51.37,-15.84,1,80.77,1.57
29334,458,6452398.963,1874272.944,146.68,51.13,0.0,1,78.87,1.54
29335,459,6452399.535,1874270.013,146.68,36.2,0.0,1,77.85,2.15
29336,460,6452400.07,1874267.057,146.68,30.0,-0.85,1,78.19,2.61
29337,461,6452400.599,1874264.096,146.68,30.04,-0.17,1,78.73,2.62
29338,462,6452401.134,1874261.14,146.68,30.05,0.05,1,79.62,2.65
29339,463,6452401.67,1874258.184,146.68,30.04,-0.1,1,80.7,2.69
29340,464,6452402.206,1874255.229,146.68,30.03,-0.08,1,81.97,2.73
29341,465,6452402.741,1874252.273,146.68,30.04,0.24,1,83.61,2.78
29342,466,6452403.276,1874249.323,146.68,30.11,1.11,1,84.89,2.82
29343,467,6452403.811,1874246.366,146.68,30.28,2.19,1,85.92,2.84
29344,468,6452404.354,1874243.382,146.68,30.51,2.65,1,86.71,2.84
29345,469,6452404.906,1874240.362,146.68,30.73,1.98,1,87.14,2.84
29346,470,6452405.465,1874237.317,146.68,30.86,0.75,1,87.72,2.84
29347,471,6452406.025,1874234.27,146.68,30.9,-0.17,1,88.45,2.86
29348,472,6452406.582,1874231.233,146.68,30.87,-0.47,1,89.37,2.89
29349,473,6452407.139,1874228.199,146.68,30.81,-0.83,1,90.44,2.94
29350,474,6452407.696,1874225.169,146.68,30.76,0.2,1,91.47,2.97
29351,475,6452408.253,1874222.143,146.68,30.97,3.61,1,92.47,2.99
29352,476,6452408.833,1874219.17,146.68,31.63,9.56,1,93.46,2.95
29353,477,6452409.39,1874216.049,146.68,32.83,6.77,1,94.29,2.87
29354,478,6452409.797,1874212.709,146.68,34.45,2.16,1,94.98,2.76
29355,479,6452410.093,1874209.193,146.68,36.14,6.83,1,95.06,2.63
29356,480,6452410.24,1874205.462,146.68,37.42,9.91,1,94.76,2.53
29357,481,6452410.364,1874201.575,146.68,38.17,4.08,1,93.95,2.46
29358,482,6452410.512,1874197.737,146.68,38.44,0.43,1,93.23,2.43
29359,483,6452410.66,1874193.899,146.68,37.54,-11.21,1,92.59,2.47
29360,484,6452410.808,1874190.061,146.68,35.56,-11.73,1,92.61,2.6
