,Frame_ID,Global_X,Global_Y,v_size,v_Vel,v_Acc,Movement,Space_Headway,Time_Headway
30554,479,6452144.503,1873180.041,104.0,9.61,0.0,1,0.0,0.0
30555,480,6452143.154,1873180.697,104.0,9.61,0.0,1,0.0,0.0
30556,481,6452142.255,1873181.135,104.0,9.61,0.0,1,0.0,0.0
30557,482,6452141.356,1873181.573,104.0,9.61,0.0,3,0.0,0.0
30558,483,6452140.457,1873182.011,104.0,9.61,0.0,3,0.0,0.0
30559,484,6452139.422,1873182.259,104.0,9.61,-5.97,3,0.0,0.0
30560,485,6452138.504,1873182.608,104.0,8.76,-11.84,3,0.0,0.0
30561,486,6452137.758,1873182.963,104.0,7.55,-12.24,3,0.0,0.0
30562,487,6452137.126,1873183.265,104.0,6.33,-11.41,3,0.0,0.0
30563,488,6452136.678,1873183.484,104.0,5.45,-6.31,3,0.0,0.0
30564,489,6452136.254,1873183.69,104.0,5.04,-1.24,3,0.0,0.0
30565,490,6452135.805,1873183.909,104.0,5.0,0.97,3,0.0,0.0
30566,491,6452135.355,1873184.128,104.0,4.96,-1.15,3,0.0,0.0
30567,492,6452134.879,1873184.36,104.0,4.58,-5.99,3,0.0,0.0
30568,493,6452134.429,1873184.579,104.0,3.72,-11.25,3,0.0,0.0
30569,494,6452134.156,1873184.732,104.0,2.49,-11.27,3,0.0,0.0
30570,495,6452133.98,1873184.798,104.0,1.28,-11.25,3,0.0,0.0
30571,496,6452133.981,1873184.798,104.0,0.43,-5.96,3,0.0,0.0
30572,497,6452134.007,1873184.785,104.0,0.0,1.39,3,0.0,0.0
30573,498,6452134.007,1873184.785,104.0,0.05,-0.46,3,0.0,0.0
30574,499,6452134.007,1873184.785,104.0,0.0,-0.24,3,0.0,0.0
30575,500,6452134.007,1873184.785,104.0,0.0,0.0,3,0.0,0.0
30576,501,6452134.007,1873184.785,104.0,0.0,0.0,3,0.0,0.0
30577,502,6452134.007,1873184.785,104.0,0.0,0.0,3,0.0,0.0
30578,503,6452134.007,1873184.785,104.0,0.0,0.26,3,0.0,0.0
30579,504,6452134.007,1873184.785,104.0,0.0,-0.3,3,0.0,0.0
30580,505,6452134.007,1873184.785,104.0,0.17,3.38,3,0.0,0.0
30581,506,6452134.034,1873184.772,104.0,0.97,11.81,3,0.0,0.0
30582,507,6452133.969,1873184.765,104.0,2.67,13.92,3,0.0,0.0
30583,508,6452133.856,1873185.118,104.0,5.4,12.56,3,0.0,0.0
30584,509,6452134.035,1873185.807,104.0,8.73,11.89,3,0.0,0.0
30585,510,6452134.338,1873186.812,104.0,11.44,13.2,3,0.0,0.0
30586,511,6452134.929,1873188.229,104.0,12.69,10.52,3,0.0,0.0
30587,512,6452135.196,1873189.598,104.0,12.4,0.0,3,0.0,0.0
30588,513,6452135.288,1873190.81,104.0,11.33,-2.89,3,0.0,0.0
30589,514,6452135.141,1873191.822,104.0,10.49,-8.29,3,0.0,0.0
30590,515,6452134.736,1873192.748,104.0,10.17,-4.34,3,0.0,0.0
30591,516,6452134.401,1873193.707,104.0,10.12,0.2,3,0.0,0.0
30592,517,6452134.067,1873194.665,104.0,10.12,-0.31,3,0.0,0.0
30593,518,6452133.735,1873195.621,104.0,10.1,-0.29,3,0.0,0.0
30594,519,6452133.405,1873196.574,104.0,10.07,-0.3,3,0.0,0.0
30595,520,6452133.077,1873197.525,104.0,9.99,-3.16,3,0.0,0.0
30596,521,6452132.75,1873198.474,104.0,9.63,-11.06,3,0.0,0.0
30597,522,6452132.425,1873199.421,104.0,8.88,-11.27,3,0.0,0.0
30598,523,6452132.094,1873200.37,104.0,7.99,-12.52,3,0.0,0.0
30599,524,6452131.772,1873201.313,104.0,7.11,-12.53,3,0.0,0.0
30600,525,6452131.489,1873202.233,104.0,6.34,-6.75,3,0.0,0.0
30601,526,6452131.26,1873203.119,104.0,5.85,10.34,3,0.0,0.0
30602,527,6452131.075,1873203.973,104.0,5.98,10.85,3,0.0,0.0
30603,528,6452130.905,1873204.809,104.0,6.74,11.1,3,0.0,0.0
30604,529,6452130.734,1873205.633,104.0,7.62,9.77,3,0.0,0.0
30605,530,6452130.57,1873206.443,104.0,8.01,-0.73,3,0.0,0.0
30606,531,6452130.41,1873207.237,104.0,8.03,-0.79,3,0.0,0.0
30607,532,6452130.255,1873208.016,104.0,8.42,9.08,3,0.0,0.0
