,Frame_ID,Global_X,Global_Y,v_size,v_Vel,v_Acc,Movement,Space_Headway,Time_Headway
76852,1228,6451966.619,1872799.612,97.15,19.8,0.0,1,0.0,0.0
76853,1229,6451965.051,1872800.831,97.15,19.8,0.0,1,0.0,0.0
76854,1230,6451963.484,1872802.049,97.15,19.8,0.0,1,0.0,0.0
76855,1231,6451961.918,1872803.267,97.15,19.8,0.0,1,0.0,0.0
76856,1232,6451960.352,1872804.483,97.15,19.8,0.0,1,0.0,0.0
76857,1233,6451958.787,1872805.699,97.15,19.8,-0.17,1,0.0,0.0
76858,1234,6451957.223,1872806.913,97.15,19.78,-0.2,1,0.0,0.0
76859,1235,6451955.659,1872808.127,97.15,19.78,0.1,1,0.0,0.0
76860,1236,6451954.101,1872809.336,97.15,19.85,0.98,1,0.0,0.0
76861,1237,6451952.539,1872810.548,97.15,19.99,2.02,2,0.0,0.0
76862,1238,6451950.957,1872811.781,97.15,20.2,2.32,2,0.0,0.0
76863,1239,6451949.353,1872813.04,97.15,20.37,1.41,2,0.0,0.0
76864,1240,6451947.736,1872814.314,97.15,20.43,0.09,2,0.0,0.0
76865,1241,6451946.125,1872815.584,97.15,20.39,-1.09,2,0.0,0.0
76866,1242,6451944.529,1872816.841,97.15,20.26,-1.4,2,0.0,0.0
76867,1243,6451942.943,1872818.09,97.15,20.14,-1.12,2,0.0,0.0
76868,1244,6451941.368,1872819.333,97.15,19.97,-2.06,2,0.0,0.0
76869,1245,6451939.804,1872820.568,97.15,19.58,-7.96,2,0.0,0.0
76870,1246,6451938.271,1872821.87,97.15,18.95,-12.38,2,0.0,0.0
76871,1247,6451936.731,1872822.865,97.15,18.3,-12.27,2,0.0,0.0
76872,1248,6451935.102,1872823.603,97.15,17.91,10.23,2,0.0,0.0
76873,1249,6451933.356,1872824.07,97.15,17.89,9.91,2,0.0,0.0
76874,1250,6451931.525,1872824.279,97.15,18.01,9.53,2,0.0,0.0
76875,1251,6451929.691,1872824.182,97.15,18.01,4.4,2,0.0,0.0
76876,1252,6451927.893,1872824.154,97.15,18.0,0.82,2,0.0,0.0
76877,1253,6451926.147,1872824.118,97.15,18.33,6.08,2,0.0,0.0
76878,1254,6451924.362,1872824.085,97.15,19.15,11.44,2,0.0,0.0
76879,1255,6451922.38,1872824.073,97.15,20.1,10.02,2,0.0,0.0
76880,1256,6451920.256,1872824.151,97.15,20.44,7.15,2,0.0,0.0
76881,1257,6451918.036,1872824.046,97.15,19.81,-3.82,2,0.0,0.0
76882,1258,6451916.141,1872823.696,97.15,18.45,-5.6,2,0.0,0.0
76883,1259,6451914.455,1872823.138,97.15,17.2,-5.51,2,0.0,0.0
76884,1260,6451913.029,1872822.362,97.15,16.9,0.0,2,0.0,0.0
76885,1261,6451911.814,1872821.364,97.15,17.71,11.21,2,0.0,0.0
76886,1262,6451910.317,1872820.317,97.15,19.26,14.71,2,0.0,0.0
76887,1263,6451908.687,1872819.135,97.15,20.92,14.57,1,0.0,0.0
76888,1264,6451906.808,1872817.825,97.15,20.92,0.0,1,0.0,0.0
76889,1265,6451904.922,1872816.542,97.15,20.92,0.0,1,0.0,0.0
76890,1266,6451903.05,1872815.266,97.15,20.92,0.0,1,0.0,0.0
